Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
50467,Football Manager 2011,PC,2010.0,Genre,Sports
50468,Stronghold Kingdoms,PC,2011.0,Genre,Strategy
50469,Enclave,XB,2002.0,Genre,Adventure
50470,Football Manager 2012,PC,2011.0,Genre,Sports
50471,Football Manager 2012,PSP,2011.0,Genre,Sports
50472,Football Manager 2015,PC,2014.0,Genre,Simulation
50473,F1 2012,PS3,2012.0,Genre,Racing
50474,F1 2012,X360,2012.0,Genre,Racing
50475,F1 2012,PC,2012.0,Genre,Racing
50476,Homefront,X360,2011.0,Genre,Shooter
50477,Homefront,PS3,2011.0,Genre,Shooter
50478,Homefront,PC,2011.0,Genre,Shooter
50479,Football Manager 2014,PC,2013.0,Genre,Sports
50480,Football Manager 2014,PSV,2013.0,Genre,Sports
50481,Football Manager 2016,PC,2015.0,Genre,Simulation
50482,Test Drive Unlimited 2,X360,,Genre,Racing
50483,Test Drive Unlimited 2,PS3,,Genre,Racing
50484,Test Drive Unlimited 2,PC,,Genre,Racing
50485,Mortal Kombat X,PS4,2015.0,Genre,Fighting
50486,Mortal Kombat X,XOne,2015.0,Genre,Fighting
50487,Mortal Kombat X,PC,2015.0,Genre,Fighting
50488,Max Payne 3,PS3,2012.0,Genre,Shooter
50489,Max Payne 3,X360,2012.0,Genre,Shooter
50490,Max Payne 3,PC,2012.0,Genre,Shooter
50491,Shovel Knight,3DS,2015.0,Genre,Platform
50492,Shovel Knight,WiiU,2015.0,Genre,Platform
50493,Shovel Knight,PS4,2015.0,Genre,Platform
50494,The Last Remnant,X360,2008.0,Genre,Role-Playing
50495,The Last Remnant,PC,2009.0,Genre,Role-Playing
50496,The Evil Within,PS4,2014.0,Genre,Action
50497,The Evil Within,PS3,2014.0,Genre,Action
50498,The Evil Within,XOne,2014.0,Genre,Action
50499,The Evil Within,X360,2014.0,Genre,Action
50500,The Evil Within,PC,2014.0,Genre,Action
50501,Rayman Legends,PS4,2014.0,Genre,Platform
50502,Rayman Legends,WiiU,2013.0,Genre,Platform
50503,Rayman Legends,PS3,2013.0,Genre,Platform
50504,Rayman Legends,X360,2013.0,Genre,Platform
50505,Rayman Legends,XOne,2014.0,Genre,Platform
50506,Rayman Legends,PSV,2014.0,Genre,Platform
50507,Guild Wars,PC,2005.0,Genre,Role-Playing
50508,Evolve,PS4,2015.0,Genre,Shooter
50509,Evolve,XOne,2015.0,Genre,Shooter
50510,Evolve,PC,2015.0,Genre,Shooter
50511,Far Cry,PC,2004.0,Genre,Shooter
50512,Risen,X360,2009.0,Genre,Role-Playing
50513,Risen,PC,2009.0,Genre,Role-Playing
50514,FlatOut 2,PS2,2006.0,Genre,Racing
50515,FlatOut 2,XB,2006.0,Genre,Racing
50516,Farming Simulator 2011,PC,2010.0,Genre,Simulation
50517,NBA 2K15,PS4,2014.0,Genre,Sports
50518,NBA 2K15,XOne,2014.0,Genre,Sports
