Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
117165,Prison Architect,XOne,2016.0,JP_Sales,0.0
117166,Valkyria Chronicles,PS3,2008.0,JP_Sales,0.24
117167,Valkyria Chronicles,PS4,2016.0,JP_Sales,0.05
117168,The Crew,PS4,2014.0,JP_Sales,0.03
117169,The Crew,XOne,2014.0,JP_Sales,0.0
117170,The Crew,X360,2014.0,JP_Sales,0.0
117171,The Crew,PC,2014.0,JP_Sales,0.0
117172,Sonic Generations,PS3,2011.0,JP_Sales,0.02
117173,Sonic Generations,X360,2011.0,JP_Sales,0.0
117174,Sonic Generations,3DS,2011.0,JP_Sales,0.01
117175,Sonic Generations,PC,2011.0,JP_Sales,0.0
117176,Dungeon Defenders,PC,2011.0,JP_Sales,0.0
117177,TERA,PC,,JP_Sales,0.0
117178,Mafia II,X360,2010.0,JP_Sales,0.0
117179,Mafia II,PS3,2010.0,JP_Sales,0.04
117180,Mafia II,PC,2010.0,JP_Sales,0.0
117181,APB Reloaded,PC,2011.0,JP_Sales,0.0
117182,Deadpool,PS3,2013.0,JP_Sales,0.0
117183,Deadpool,X360,2013.0,JP_Sales,0.0
117184,Deadpool,PS4,2015.0,JP_Sales,0.0
117185,Deadpool,XOne,2015.0,JP_Sales,0.0
117186,Counter-Strike,XB,2003.0,JP_Sales,0.0
117187,Project CARS,PS4,2015.0,JP_Sales,0.02
117188,Project CARS,XOne,2015.0,JP_Sales,0.0
117189,Project CARS,PC,2015.0,JP_Sales,0.0
117190,World of Goo,PC,2008.0,JP_Sales,0.0
117191,Machinarium,PC,2009.0,JP_Sales,0.0
117192,Braid,PC,2009.0,JP_Sales,0.0
117193,Botanicula,PC,2012.0,JP_Sales,0.0
117194,Terraria,X360,2013.0,JP_Sales,0.0
117195,Terraria,PS3,2013.0,JP_Sales,0.09
117196,Terraria,PC,2011.0,JP_Sales,0.0
117197,Terraria,PSV,2013.0,JP_Sales,0.09
117198,Terraria,3DS,2016.0,JP_Sales,0.05
117199,Terraria,PS4,2014.0,JP_Sales,0.01
117200,Terraria,XOne,2014.0,JP_Sales,0.0
117201,Terraria,WiiU,2016.0,JP_Sales,0.0
117202,Saints Row 2,X360,2008.0,JP_Sales,0.02
117203,Saints Row 2,PS3,2008.0,JP_Sales,0.02
117204,Saints Row 2,PC,2009.0,JP_Sales,0.0
117205,GRID,PS3,2008.0,JP_Sales,0.03
117206,GRID,X360,2008.0,JP_Sales,0.01
117207,GRID,DS,,JP_Sales,0.0
117208,GRID,PC,,JP_Sales,0.0
117209,Darksiders,X360,2010.0,JP_Sales,0.01
117210,Darksiders,PC,2010.0,JP_Sales,0.0
117211,Darksiders,PS3,2010.0,JP_Sales,0.0
117212,Worms Reloaded,PC,2010.0,JP_Sales,0.0
117213,Alan Wake,X360,2010.0,JP_Sales,0.05
117214,Alan Wake,PC,2012.0,JP_Sales,0.0
117215,Peggle Nights,PC,2008.0,JP_Sales,0.0
117216,Puzzler World 2,DS,2010.0,JP_Sales,0.0
117217,Bejeweled 3,DS,,JP_Sales,0.0
117218,Bejeweled 3,PS3,,JP_Sales,0.0
117219,Bejeweled 3,X360,,JP_Sales,0.0
117220,Bejeweled 3,PC,2010.0,JP_Sales,0.0
117221,The Book of Unwritten Tales,PC,2009.0,JP_Sales,0.0
117222,The Movies,PC,2005.0,JP_Sales,0.0
117223,The Testament of Sherlock Holmes,PS3,2012.0,JP_Sales,0.0
117224,The Testament of Sherlock Holmes,PC,2012.0,JP_Sales,0.0
117225,The Testament of Sherlock Holmes,X360,2012.0,JP_Sales,0.0
117226,Indigo Prophecy,PS2,2005.0,JP_Sales,0.0
117227,Indigo Prophecy,XB,2005.0,JP_Sales,0.0
117228,Indigo Prophecy,PC,2005.0,JP_Sales,0.0
117229,DiRT 2,PS3,2009.0,JP_Sales,0.0
117230,DiRT 2,X360,2009.0,JP_Sales,0.0
117231,DiRT 2,Wii,2009.0,JP_Sales,0.0
117232,DiRT 2,PSP,2009.0,JP_Sales,0.0
117233,DiRT 2,DS,2009.0,JP_Sales,0.0
117234,DiRT 2,PC,2009.0,JP_Sales,0.0
117235,4 Elements,PC,2009.0,JP_Sales,0.0
117236,Singularity,X360,,JP_Sales,0.0
117237,Singularity,PS3,,JP_Sales,0.01
117238,Singularity,PC,2010.0,JP_Sales,0.0
117239,CID The Dummy,PSP,2009.0,JP_Sales,0.0
117240,CID The Dummy,Wii,2009.0,JP_Sales,0.0
117241,The Wolf Among Us,PS4,2014.0,JP_Sales,0.0
117242,The Wolf Among Us,PS3,2014.0,JP_Sales,0.0
117243,The Wolf Among Us,XOne,2014.0,JP_Sales,0.0
117244,The Wolf Among Us,PSV,2014.0,JP_Sales,0.0
117245,The Wolf Among Us,X360,2011.0,JP_Sales,0.0
117246,State of Decay,XOne,2015.0,JP_Sales,0.0
117247,Half-Life,PC,1997.0,JP_Sales,0.09
117248,Half-Life,PS2,2001.0,JP_Sales,0.0
117249,Trine 2,PC,2011.0,JP_Sales,0.0
117250,Trine 2,WiiU,2012.0,JP_Sales,0.0
117251,Blur,PS3,2010.0,JP_Sales,0.02
117252,Blur,X360,2010.0,JP_Sales,0.0
117253,Blur,PC,2010.0,JP_Sales,0.0
117254,Magicka,PC,2011.0,JP_Sales,0.0
117255,The Longest Journey,PC,1999.0,JP_Sales,0.0
117256,Sid Meier's Civilization IV,PC,2005.0,JP_Sales,0.0
117257,Euro Truck Simulator 2,PC,2012.0,JP_Sales,0.0
117258,Just Cause,X360,2006.0,JP_Sales,0.01
117259,Just Cause,PC,2006.0,JP_Sales,0.0
117260,Just Cause,PS2,2006.0,JP_Sales,0.0
117261,This War of Mine,PS4,2016.0,JP_Sales,0.0
117262,Sniper Elite V2,PS3,2012.0,JP_Sales,0.06
117263,Sniper Elite V2,X360,2012.0,JP_Sales,0.02
117264,Sniper Elite V2,WiiU,2013.0,JP_Sales,0.0
117265,Stronghold 3,PC,2011.0,JP_Sales,0.0
117266,Mass Effect 2,X360,2010.0,JP_Sales,0.03
117267,Mass Effect 2,PS3,2011.0,JP_Sales,0.03
117268,Mass Effect 2,PC,2010.0,JP_Sales,0.0
117269,Borderlands,X360,2009.0,JP_Sales,0.03
117270,Borderlands,PS3,2009.0,JP_Sales,0.0
117271,Borderlands,PC,2009.0,JP_Sales,0.0
117272,EVE Online,PC,2003.0,JP_Sales,0.0
117273,DC Universe Online,PS3,2011.0,JP_Sales,0.0
117274,DC Universe Online,PC,2011.0,JP_Sales,0.0
117275,RIFT,PC,2011.0,JP_Sales,0.0
117276,Darksiders II,PS3,2012.0,JP_Sales,0.01
117277,Darksiders II,X360,2012.0,JP_Sales,0.0
