Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
85479,Sonic Adventure 2 Battle,GC,2001.0,NA_Sales,1.7
85480,Dragon Warrior II,NES,1987.0,NA_Sales,0.15
85481,Ghostbusters: The Video Game (DS Version),X360,2009.0,NA_Sales,1.04
85482,Ghostbusters: The Video Game (DS Version),PS3,2010.0,NA_Sales,0.6
85483,Ghostbusters: The Video Game (DS Version),PC,2010.0,NA_Sales,0.0
85484,Dragon Age: Origins,X360,2009.0,NA_Sales,1.76
85485,Dragon Age: Origins,PS3,2009.0,NA_Sales,0.96
85486,Dragon Age: Origins,PC,2009.0,NA_Sales,0.0
85487,Pokémon Colosseum,GC,2003.0,NA_Sales,1.21
85488,Madden NFL 09,X360,2008.0,NA_Sales,2.21
85489,Madden NFL 09,PS3,2008.0,NA_Sales,1.56
85490,Madden NFL 09,PS2,2008.0,NA_Sales,1.22
85491,Madden NFL 09,PSP,2008.0,NA_Sales,0.65
85492,Madden NFL 09,DS,2008.0,NA_Sales,0.3
85493,Madden NFL 09,XB,2008.0,NA_Sales,0.13
85494,Space Invaders,2600,,NA_Sales,2.36
85495,Space Invaders,SNES,1994.0,NA_Sales,0.0
85496,Space Invaders,N64,1999.0,NA_Sales,0.13
85497,Space Invaders,GBA,2002.0,NA_Sales,0.08
85498,Art Academy,DS,2010.0,NA_Sales,0.26
85499,Perfect Dark,N64,2000.0,NA_Sales,1.55
85500,Skylanders Giants,Wii,2012.0,NA_Sales,1.48
85501,Skylanders Giants,X360,2012.0,NA_Sales,0.75
85502,Skylanders Giants,PS3,2012.0,NA_Sales,0.36
85503,Skylanders Giants,WiiU,2012.0,NA_Sales,0.22
85504,Skylanders Giants,3DS,2012.0,NA_Sales,0.12
85505,Dragon Warrior,NES,1986.0,NA_Sales,0.49
85506,Deca Sports,Wii,2008.0,NA_Sales,1.11
85507,PES 2009: Pro Evolution Soccer,PS2,2008.0,NA_Sales,0.13
85508,PES 2009: Pro Evolution Soccer,PS3,2008.0,NA_Sales,0.11
85509,PES 2009: Pro Evolution Soccer,X360,2008.0,NA_Sales,0.13
85510,PES 2009: Pro Evolution Soccer,PSP,,NA_Sales,0.04
85511,PES 2009: Pro Evolution Soccer,Wii,2009.0,NA_Sales,0.09
85512,Mario Party 2,N64,1999.0,NA_Sales,1.28
85513,Marvel: Ultimate Alliance,X360,2006.0,NA_Sales,2.29
85514,Marvel: Ultimate Alliance,PS2,2006.0,NA_Sales,0.69
85515,Marvel: Ultimate Alliance,Wii,2006.0,NA_Sales,0.36
85516,Marvel: Ultimate Alliance,PS3,2006.0,NA_Sales,0.33
85517,Marvel: Ultimate Alliance,PSP,2006.0,NA_Sales,0.33
85518,Marvel: Ultimate Alliance,PC,2006.0,NA_Sales,0.01
85519,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,XB,2003.0,NA_Sales,1.84
85520,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,2003.0,NA_Sales,0.85
85521,Mortal Kombat: Deadly Alliance,PS2,2002.0,NA_Sales,1.81
85522,Mortal Kombat: Deadly Alliance,XB,2002.0,NA_Sales,0.77
85523,Mortal Kombat: Deadly Alliance,GC,2002.0,NA_Sales,0.31
85524,Mortal Kombat: Deadly Alliance,GBA,2002.0,NA_Sales,0.01
85525,Game Party,Wii,2007.0,NA_Sales,1.47
85526,Bloodborne,PS4,2015.0,NA_Sales,1.03
85527,Tomb Raider: The Last Revelation,PS,1998.0,NA_Sales,1.15
85528,Tomb Raider: The Last Revelation,PC,1998.0,NA_Sales,0.41
85529,Mario Party 4,GC,2002.0,NA_Sales,1.13
85530,Pure,X360,2008.0,NA_Sales,1.38
85531,Pure,PS3,2008.0,NA_Sales,0.42
85532,Rock Band,X360,,NA_Sales,1.93
85533,Rock Band,Wii,,NA_Sales,1.33
85534,Rock Band,PS3,,NA_Sales,0.99
85535,Rock Band,PS2,,NA_Sales,0.71
85536,Resistance 2,PS3,2008.0,NA_Sales,1.15
85537,Final Fantasy V,SNES,1992.0,NA_Sales,0.0
85538,Final Fantasy V,PS,1998.0,NA_Sales,0.0
85539,Final Fantasy Tactics,PS,1997.0,NA_Sales,0.93
85540,Midnight Club: Los Angeles,PS3,2008.0,NA_Sales,1.56
85541,Midnight Club: Los Angeles,X360,2008.0,NA_Sales,1.68
85542,Twisted Metal 2,PS,1996.0,NA_Sales,2.12
85543,The Sims: Bustin' Out,PS2,2003.0,NA_Sales,1.07
85544,The Sims: Bustin' Out,GBA,2003.0,NA_Sales,0.93
85545,The Sims: Bustin' Out,GC,2003.0,NA_Sales,0.43
85546,The Sims: Bustin' Out,XB,2003.0,NA_Sales,0.4
85547,Riven: The Sequel to Myst,PC,1997.0,NA_Sales,1.52
85548,Riven: The Sequel to Myst,PS,1997.0,NA_Sales,0.18
85549,LEGO Harry Potter: Years 1-4,Wii,2010.0,NA_Sales,1.28
85550,LEGO Harry Potter: Years 1-4,DS,2010.0,NA_Sales,1.07
85551,LEGO Harry Potter: Years 1-4,X360,2010.0,NA_Sales,0.95
85552,LEGO Harry Potter: Years 1-4,PS3,2010.0,NA_Sales,0.55
85553,LEGO Harry Potter: Years 1-4,PSP,2010.0,NA_Sales,0.14
85554,LEGO Harry Potter: Years 1-4,PC,2010.0,NA_Sales,0.02
85555,Need for Speed (2015),PS4,2015.0,NA_Sales,0.5
85556,Need for Speed (2015),XOne,2015.0,NA_Sales,0.3
85557,Need for Speed (2015),PC,2016.0,NA_Sales,0.0
85558,Ice Hockey,NES,1988.0,NA_Sales,1.27
85559,Ice Hockey,2600,1980.0,NA_Sales,0.46
85560,Sonic Adventure,DC,1998.0,NA_Sales,1.26
85561,Tom Clancy's Rainbow Six: Vegas 2,X360,2008.0,NA_Sales,1.56
85562,Tom Clancy's Rainbow Six: Vegas 2,PS3,2008.0,NA_Sales,0.66
85563,Tom Clancy's Rainbow Six: Vegas 2,PC,2008.0,NA_Sales,0.0
85564,uDraw Studio,Wii,2010.0,NA_Sales,1.65
85565,Tomb Raider (2013),PS3,2013.0,NA_Sales,0.6
85566,Tomb Raider (2013),X360,2013.0,NA_Sales,0.86
85567,Tomb Raider (2013),PS4,2014.0,NA_Sales,0.47
85568,Tomb Raider (2013),XOne,2014.0,NA_Sales,0.35
85569,Tomb Raider (2013),PC,,NA_Sales,0.06
85570,Need for Speed Carbon: Own the City,PSP,2006.0,NA_Sales,0.87
85571,Need for Speed Carbon: Own the City,DS,2006.0,NA_Sales,0.17
85572,Dragon Ball Z: Budokai 2,PS2,2003.0,NA_Sales,1.63
85573,Dragon Ball Z: Budokai 2,GC,2004.0,NA_Sales,0.21
85574,pro evolution soccer 2011,PS3,2010.0,NA_Sales,0.29
85575,pro evolution soccer 2011,PSP,2010.0,NA_Sales,0.05
85576,pro evolution soccer 2011,X360,2010.0,NA_Sales,0.09
85577,pro evolution soccer 2011,PS2,2010.0,NA_Sales,0.04
85578,pro evolution soccer 2011,Wii,2010.0,NA_Sales,0.07
85579,pro evolution soccer 2011,PC,2010.0,NA_Sales,0.0
85580,ATV Offroad Fury,PS2,2001.0,NA_Sales,2.07
85581,Dino Crisis,PS,1998.0,NA_Sales,0.81
85582,Need for Speed: ProStreet,PS2,2007.0,NA_Sales,0.69
85583,Need for Speed: ProStreet,X360,2007.0,NA_Sales,1.04
85584,Need for Speed: ProStreet,PS3,2007.0,NA_Sales,0.73
85585,Need for Speed: ProStreet,Wii,2007.0,NA_Sales,0.53
85586,Need for Speed: ProStreet,PSP,2008.0,NA_Sales,0.24
85587,Need for Speed: ProStreet,DS,2007.0,NA_Sales,0.11
85588,Need for Speed: ProStreet,PC,2007.0,NA_Sales,0.0
85589,Halo: Combat Evolved Anniversary,X360,2011.0,NA_Sales,1.44
85590,Tetris Plus,PS,1996.0,NA_Sales,2.1
85591,Pro Wrestling,NES,1987.0,NA_Sales,0.77
85592,Theme Hospital,PC,1997.0,NA_Sales,2.3
85593,Theme Hospital,PS,1998.0,NA_Sales,0.03
85594,Frogger's Adventures: Temple of the Frog,GBA,,NA_Sales,2.15
85595,,GEN,1993.0,NA_Sales,1.78
85596,,GEN,1993.0,NA_Sales,0.0
85597,Guitar Hero,PS2,2005.0,NA_Sales,1.67
85598,WCW/nWo Revenge,N64,1998.0,NA_Sales,1.94
85599,Yu-Gi-Oh! The Duelists of the Roses,PS2,2001.0,NA_Sales,1.16
85600,The Incredibles,PS2,2004.0,NA_Sales,0.96
85601,The Incredibles,GBA,2004.0,NA_Sales,1.15
85602,The Incredibles,GC,2004.0,NA_Sales,0.65
85603,Tony Hawk's Underground 2,PS2,2004.0,NA_Sales,1.25
85604,Tony Hawk's Underground 2,XB,2004.0,NA_Sales,0.48
85605,Tony Hawk's Underground 2,GC,2004.0,NA_Sales,0.38
85606,Tony Hawk's Underground 2,GBA,2004.0,NA_Sales,0.35
85607,Kirby's Dream Land 2,GB,1995.0,NA_Sales,0.69
85608,Donkey Kong Land II,GB,1996.0,NA_Sales,1.39
85609,Dragon Warrior Monsters,GB,1998.0,NA_Sales,0.0
85610,Kinect: Disneyland Adventures,X360,2011.0,NA_Sales,1.73
85611,WWE SmackDown vs Raw 2008,PS2,2007.0,NA_Sales,0.92
85612,WWE SmackDown vs Raw 2008,X360,2007.0,NA_Sales,0.92
85613,WWE SmackDown vs Raw 2008,PS3,2007.0,NA_Sales,0.62
85614,WWE SmackDown vs Raw 2008,PSP,2007.0,NA_Sales,0.45
85615,WWE SmackDown vs Raw 2008,Wii,2007.0,NA_Sales,0.38
85616,WWE SmackDown vs Raw 2008,DS,2007.0,NA_Sales,0.11
85617,The Legend of Zelda: Majora's Mask 3D,3DS,2015.0,NA_Sales,1.15
85618,Resident Evil - Code: Veronica X,PS2,2001.0,NA_Sales,1.08
85619,Resident Evil - Code: Veronica X,GC,2003.0,NA_Sales,0.05
85620,Kinect Sports: Season Two,X360,2011.0,NA_Sales,1.38
85621,My Fitness Coach,Wii,2008.0,NA_Sales,1.18
85622,Mario Tennis,N64,2000.0,NA_Sales,0.78
85623,Mario Tennis,GB,2000.0,NA_Sales,0.5
85624,Mario Tennis,Wii,2010.0,NA_Sales,0.0
85625,Mario Tennis,3DS,,NA_Sales,0.0
85626,James Bond 007: Everything or Nothing,PS2,2004.0,NA_Sales,0.85
85627,James Bond 007: Everything or Nothing,XB,2004.0,NA_Sales,0.43
85628,James Bond 007: Everything or Nothing,GC,2004.0,NA_Sales,0.32
85629,James Bond 007: Everything or Nothing,GBA,2003.0,NA_Sales,0.12
85630,Need For Speed: High Stakes,PS,1999.0,NA_Sales,1.58
85631,Chrono Trigger,SNES,1995.0,NA_Sales,0.28
85632,Chrono Trigger,DS,2008.0,NA_Sales,0.61
85633,Guild Wars 2,PC,2012.0,NA_Sales,0.96
85634,Cool Boarders 3,PS,1998.0,NA_Sales,1.65
85635,Paper Mario: Sticker Star,3DS,2012.0,NA_Sales,1.12
85636,WarioWare Touched!,DS,2004.0,NA_Sales,0.51
85637,Batman: Arkham Origins,PS3,2013.0,NA_Sales,1.07
85638,Batman: Arkham Origins,X360,2013.0,NA_Sales,1.15
85639,Batman: Arkham Origins,PC,2013.0,NA_Sales,0.13
85640,Batman: Arkham Origins,WiiU,2013.0,NA_Sales,0.19
85641,Yokai Watch Busters,3DS,2015.0,NA_Sales,0.0
85642,Pro Evolution Soccer 2010,PS3,2009.0,NA_Sales,0.3
85643,Pro Evolution Soccer 2010,PS2,2009.0,NA_Sales,0.1
85644,Pro Evolution Soccer 2010,X360,2009.0,NA_Sales,0.12
85645,Pro Evolution Soccer 2010,PSP,2009.0,NA_Sales,0.09
85646,Pro Evolution Soccer 2010,Wii,2009.0,NA_Sales,0.12
85647,Pro Evolution Soccer 2010,PC,2009.0,NA_Sales,0.0
85648,Mario Bros.,NES,1983.0,NA_Sales,0.51
85649,Mario Bros.,2600,1982.0,NA_Sales,1.48
85650,Pokemon Ranger: Shadows of Almia,DS,2008.0,NA_Sales,0.94
85651,TOCA Touring Car Championship,PS,1997.0,NA_Sales,0.07
85652,Kirby: Nightmare in Dream Land,GBA,2002.0,NA_Sales,1.22
85653,Wario Land 4,GBA,2001.0,NA_Sales,0.9
85654,Sonic's Ultimate Genesis Collection,PS3,2009.0,NA_Sales,1.34
85655,Sonic's Ultimate Genesis Collection,X360,2009.0,NA_Sales,0.85
85656,Far Cry: Primal,PS4,2016.0,NA_Sales,0.6
85657,Far Cry: Primal,XOne,2016.0,NA_Sales,0.47
85658,Far Cry: Primal,PC,2016.0,NA_Sales,0.04
85659,Onimusha 2: Samurai's Destiny,PS2,2002.0,NA_Sales,0.62
85660,Cool Boarders 2,PS,1997.0,NA_Sales,1.52
85661,Paper Mario: The Thousand-Year Door,GC,2004.0,NA_Sales,1.48
85662,God of War: Ascension,PS3,2013.0,NA_Sales,1.23
85663,Sonic Advance,GBA,2001.0,NA_Sales,1.19
85664,Super Monkey Ball: Banana Blitz,Wii,2006.0,NA_Sales,1.05
85665,Just Dance Kids,Wii,2010.0,NA_Sales,1.52
85666,New Super Luigi U,WiiU,2013.0,NA_Sales,1.25
85667,Spyro: Season of Ice,GBA,2001.0,NA_Sales,1.29
85668,Dissidia: Final Fantasy,PSP,2008.0,NA_Sales,0.51
85669,Madden NFL 25,X360,2013.0,NA_Sales,1.98
85670,Madden NFL 25,PS3,2013.0,NA_Sales,1.6
85671,Madden NFL 25,PS4,2013.0,NA_Sales,0.63
85672,Madden NFL 25,XOne,2013.0,NA_Sales,0.67
85673,Teenage Mutant Ninja Turtles II: The Arcade Game,NES,1990.0,NA_Sales,1.74
85674,Dance Dance Revolution X2,PS2,2009.0,NA_Sales,1.09
85675,Prince of Persia: The Sands of Time,PS2,2003.0,NA_Sales,0.88
85676,Prince of Persia: The Sands of Time,XB,2003.0,NA_Sales,0.57
85677,Prince of Persia: The Sands of Time,GC,2003.0,NA_Sales,0.25
85678,Prince of Persia: The Sands of Time,GBA,2003.0,NA_Sales,0.11
85679,LEGO Marvel Super Heroes,X360,2013.0,NA_Sales,1.24
85680,LEGO Marvel Super Heroes,PS3,2013.0,NA_Sales,0.77
85681,LEGO Marvel Super Heroes,PS4,2013.0,NA_Sales,0.59
85682,LEGO Marvel Super Heroes,XOne,2013.0,NA_Sales,0.61
85683,LEGO Marvel Super Heroes,3DS,2013.0,NA_Sales,0.42
85684,LEGO Marvel Super Heroes,WiiU,2013.0,NA_Sales,0.31
85685,LEGO Marvel Super Heroes,PSV,2013.0,NA_Sales,0.11
85686,LEGO Marvel Super Heroes,DS,2013.0,NA_Sales,0.22
85687,LEGO Marvel Super Heroes,PC,2013.0,NA_Sales,0.04
85688,The Legend of Zelda: Link's Awakening DX,GB,1998.0,NA_Sales,1.0
85689,Tom Clancy's Rainbow Six: Siege,PS4,2015.0,NA_Sales,0.55
85690,Tom Clancy's Rainbow Six: Siege,XOne,2015.0,NA_Sales,0.77
85691,Tom Clancy's Rainbow Six: Siege,PC,2015.0,NA_Sales,0.13
85692,Devil May Cry 3: Dante's Awakening Special Edition,PS2,2006.0,NA_Sales,1.06
85693,Forza Motorsport 5,XOne,2013.0,NA_Sales,1.21
85694,Rock Band 2,X360,2008.0,NA_Sales,1.78
85695,Rock Band 2,PS3,2008.0,NA_Sales,1.13
85696,Rock Band 2,Wii,2008.0,NA_Sales,0.93
85697,Rock Band 2,PS2,2008.0,NA_Sales,0.29
85698,Pro Yakyuu Family Stadium,NES,1986.0,NA_Sales,0.15
85699,Pro Yakyuu Family Stadium,Wii,2008.0,NA_Sales,0.0
85700,Wario Land 3,GB,2000.0,NA_Sales,1.11
85701,High School Musical: Makin' the Cut!,DS,2007.0,NA_Sales,1.06
85702,Star Wars: Knights of the Old Republic,XB,2003.0,NA_Sales,1.68
85703,Star Wars: Knights of the Old Republic,PC,2003.0,NA_Sales,0.01
85704,Kirby's Pinball Land,GB,1992.0,NA_Sales,0.87
85705,Madden NFL 15,PS4,2014.0,NA_Sales,1.54
85706,Madden NFL 15,X360,2014.0,NA_Sales,1.77
85707,Madden NFL 15,XOne,2014.0,NA_Sales,1.31
85708,Madden NFL 15,PS3,2014.0,NA_Sales,1.08
85709,Pro Evolution Soccer 2012,PS3,2011.0,NA_Sales,0.34
85710,Pro Evolution Soccer 2012,PSP,2011.0,NA_Sales,0.1
85711,Pro Evolution Soccer 2012,X360,2011.0,NA_Sales,0.1
85712,Pro Evolution Soccer 2012,Wii,2011.0,NA_Sales,0.08
85713,Pro Evolution Soccer 2012,PC,2011.0,NA_Sales,0.0
85714,Pro Evolution Soccer 2012,PS2,2011.0,NA_Sales,0.0
85715,Pro Evolution Soccer 2012,3DS,2011.0,NA_Sales,0.02
85716,Saints Row,X360,2006.0,NA_Sales,1.17
85717,Yu-Gi-Oh: Duel Monsters 4,GB,2000.0,NA_Sales,0.0
85718,ATV Offroad Fury 2,PS2,2002.0,NA_Sales,1.92
85719,Mario & Luigi: Superstar Saga,GBA,2003.0,NA_Sales,1.48
85720,Star Wars: Rogue Squadron,N64,1998.0,NA_Sales,1.6
85721,Tennis,NES,1984.0,NA_Sales,0.48
85722,Tennis,GB,1989.0,NA_Sales,0.75
85723,The Sims: House Party,PC,2001.0,NA_Sales,1.23
85724,Scribblenauts,DS,2009.0,NA_Sales,1.67
85725,Sonic Unleashed,Wii,2008.0,NA_Sales,1.26
85726,Sonic Unleashed,PS3,2008.0,NA_Sales,0.56
85727,Sonic Unleashed,X360,2008.0,NA_Sales,0.54
85728,Sonic Unleashed,PS2,2008.0,NA_Sales,0.37
85729,Syphon Filter 2,PS,2000.0,NA_Sales,1.5
85730,Pokemon Ranger,DS,2006.0,NA_Sales,1.28
85731,Volleyball,NES,1987.0,NA_Sales,0.14
85732,Skylanders SWAP Force,Wii,2013.0,NA_Sales,1.21
85733,Skylanders SWAP Force,X360,2013.0,NA_Sales,0.86
85734,Skylanders SWAP Force,PS3,2013.0,NA_Sales,0.43
85735,Skylanders SWAP Force,WiiU,2013.0,NA_Sales,0.38
85736,Skylanders SWAP Force,PS4,2013.0,NA_Sales,0.2
85737,Skylanders SWAP Force,XOne,2013.0,NA_Sales,0.22
85738,Skylanders SWAP Force,3DS,2013.0,NA_Sales,0.1
85739,Overwatch,PS4,2016.0,NA_Sales,0.81
85740,Overwatch,XOne,2016.0,NA_Sales,0.63
85741,Overwatch,PC,2016.0,NA_Sales,0.25
85742,Hitman: Absolution,PS3,2012.0,NA_Sales,0.59
85743,Hitman: Absolution,X360,2012.0,NA_Sales,0.68
85744,Hitman: Absolution,PC,2012.0,NA_Sales,0.03
85745,SimCity 2000,PC,1992.0,NA_Sales,1.2
85746,SimCity 2000,PS,1996.0,NA_Sales,0.68
85747,SimCity 2000,SNES,1995.0,NA_Sales,0.0
85748,SimCity 2000,SAT,1994.0,NA_Sales,0.0
85749,SimCity 2000,GBA,2003.0,NA_Sales,0.08
85750,R.C. Pro-Am,NES,1988.0,NA_Sales,1.47
85751,Super Mario RPG: Legend of the Seven Stars,SNES,1996.0,NA_Sales,0.66
85752,Mahjong,NES,1983.0,NA_Sales,0.01
85753,Demon Attack,2600,1981.0,NA_Sales,1.99
85754,Call of Duty: Roads to Victory,PSP,2007.0,NA_Sales,0.52
85755,Dance Dance Revolution Extreme,PS2,2004.0,NA_Sales,1.04
85756,Final Fantasy Tactics Advance,GBA,2003.0,NA_Sales,0.82
85757,Your Shape featuring Jenny McCarthy,Wii,2009.0,NA_Sales,1.49
85758,Project Gotham Racing,XB,2001.0,NA_Sales,1.37
85759,Need for Speed: Hot Pursuit 2,PS2,2002.0,NA_Sales,1.68
85760,Need for Speed: Hot Pursuit 2,XB,2002.0,NA_Sales,0.68
85761,Need for Speed: Hot Pursuit 2,GC,2002.0,NA_Sales,0.68
85762,Dynasty Warriors 4,PS2,2003.0,NA_Sales,0.63
85763,Dynasty Warriors 4,XB,2003.0,NA_Sales,0.12
85764,Parasite Eve,PS,1998.0,NA_Sales,0.94
85765,Tetris DS,DS,2006.0,NA_Sales,0.63
85766,Project Gotham Racing (JP weekly sales),XB,2002.0,NA_Sales,1.54
85767,Scooby-Doo! Night of 100 Frights,PS2,2002.0,NA_Sales,1.17
85768,Scooby-Doo! Night of 100 Frights,GC,2002.0,NA_Sales,0.23
85769,Scooby-Doo! Night of 100 Frights,XB,2003.0,NA_Sales,0.11
85770,Battlefield: Hardline,PS4,2015.0,NA_Sales,0.71
85771,Battlefield: Hardline,XOne,2015.0,NA_Sales,0.72
85772,Battlefield: Hardline,PS3,2015.0,NA_Sales,0.13
85773,Battlefield: Hardline,X360,2015.0,NA_Sales,0.17
85774,Battlefield: Hardline,PC,2015.0,NA_Sales,0.0
85775,Devil May Cry 3: Dante's Awakening,PS2,2005.0,NA_Sales,0.99
85776,Derby Stallion,PS,1997.0,NA_Sales,0.0
85777,Derby Stallion,SAT,1999.0,NA_Sales,0.0
85778,Yokai Watch,3DS,2013.0,NA_Sales,0.25
85779,Dead Rising,X360,2006.0,NA_Sales,1.16
85780,Dead Rising,PS4,2016.0,NA_Sales,0.02
85781,Dead Rising,XOne,2016.0,NA_Sales,0.01
85782,World of Warcraft: Cataclysm,PC,2010.0,NA_Sales,1.77
85783,Tetris Worlds,PS2,2002.0,NA_Sales,1.11
85784,Tetris Worlds,GBA,2001.0,NA_Sales,1.25
85785,Tetris Worlds,GC,2002.0,NA_Sales,0.17
85786,Sim Theme Park,PC,1998.0,NA_Sales,2.04
85787,Sim Theme Park,PS,1999.0,NA_Sales,0.35
85788,Mario Party 5,GC,2003.0,NA_Sales,0.97
85789,Warcraft: Orcs & Humans,PC,1994.0,NA_Sales,0.89
85790,Mario & Luigi: Dream Team,3DS,2013.0,NA_Sales,0.89
85791,Mario Sports Mix,Wii,2010.0,NA_Sales,0.88
85792,Need for Speed: Most Wanted 5-1-0,PSP,2005.0,NA_Sales,1.77
85793,Spec Ops: Airborne Commando,PS,2002.0,NA_Sales,1.54
85794,The Sims 2: Pets,DS,2006.0,NA_Sales,0.92
85795,The Sims 2: Pets,PSP,2006.0,NA_Sales,0.19
85796,The Sims 2: Pets,Wii,2007.0,NA_Sales,0.41
85797,The Sims 2: Pets,PS2,2006.0,NA_Sales,0.02
85798,The Sims 2: Pets,GC,2006.0,NA_Sales,0.21
85799,The Sims 2: Pets,PC,2006.0,NA_Sales,0.01
85800,Dance Dance Revolution: Hottest Party,Wii,2007.0,NA_Sales,1.35
85801,DriveClub,PS4,2014.0,NA_Sales,0.36
85802,Yu-Gi-Oh! The Eternal Duelist Soul,GBA,2001.0,NA_Sales,1.64
85803,UFC 2009 Undisputed,X360,2009.0,NA_Sales,1.48
85804,UFC 2009 Undisputed,PS3,2009.0,NA_Sales,1.07
85805,Metal Gear Solid: Peace Walker,PSP,2010.0,NA_Sales,0.46
85806,Kirby's Epic Yarn,Wii,2010.0,NA_Sales,1.42
85807,Wipeout: The Game,Wii,2009.0,NA_Sales,1.94
85808,Wipeout: The Game,DS,2010.0,NA_Sales,0.56
85809,Pokemon Mystery Dungeon: Red/Blue Rescue Team,GBA,2005.0,NA_Sales,0.71
85810,R4: Ridge Racer Type 4,PS,1998.0,NA_Sales,0.68
85811,Kingdom Hearts: Birth by Sleep,PSP,2010.0,NA_Sales,0.63
85812,Tom Clancy's Splinter Cell: Conviction,X360,2010.0,NA_Sales,1.2
85813,Tom Clancy's Splinter Cell: Conviction,PC,2010.0,NA_Sales,0.0
85814,SoulCalibur II,PS2,2003.0,NA_Sales,1.06
85815,SoulCalibur II,GC,2003.0,NA_Sales,0.99
85816,SoulCalibur II,XB,2003.0,NA_Sales,0.78
85817,Sonic Mega Collection,GC,2002.0,NA_Sales,1.47
85818,Need For Speed: Undercover,PS3,2008.0,NA_Sales,0.63
85819,Need For Speed: Undercover,X360,2008.0,NA_Sales,0.79
85820,Need For Speed: Undercover,PS2,2008.0,NA_Sales,0.38
85821,Need For Speed: Undercover,PSP,2008.0,NA_Sales,0.23
85822,Need For Speed: Undercover,Wii,2008.0,NA_Sales,0.27
85823,Need For Speed: Undercover,DS,2008.0,NA_Sales,0.18
85824,Need For Speed: Undercover,PC,2008.0,NA_Sales,0.0
85825,Toy Story 3: The Video Game,DS,2010.0,NA_Sales,0.89
85826,Toy Story 3: The Video Game,Wii,2010.0,NA_Sales,0.63
85827,Toy Story 3: The Video Game,PS3,2010.0,NA_Sales,0.51
85828,Toy Story 3: The Video Game,X360,2010.0,NA_Sales,0.41
85829,Toy Story 3: The Video Game,PSP,2010.0,NA_Sales,0.27
85830,NBA Jam,GEN,1992.0,NA_Sales,1.75
85831,NBA Jam,SNES,1994.0,NA_Sales,1.19
85832,NBA Jam,PS2,2003.0,NA_Sales,0.2
85833,NBA Jam,Wii,2010.0,NA_Sales,0.36
85834,NBA Jam,PS3,2010.0,NA_Sales,0.22
85835,NBA Jam,X360,2010.0,NA_Sales,0.27
85836,NBA Jam,XB,2003.0,NA_Sales,0.1
85837,SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006.0,NA_Sales,1.74
85838,Peter Jackson's King Kong: The Official Game of the Movie,PS2,2005.0,NA_Sales,0.71
85839,Peter Jackson's King Kong: The Official Game of the Movie,XB,2005.0,NA_Sales,0.34
85840,Peter Jackson's King Kong: The Official Game of the Movie,X360,2005.0,NA_Sales,0.2
85841,Peter Jackson's King Kong: The Official Game of the Movie,GC,2005.0,NA_Sales,0.19
85842,Peter Jackson's King Kong: The Official Game of the Movie,PSP,2005.0,NA_Sales,0.16
85843,Peter Jackson's King Kong: The Official Game of the Movie,DS,2005.0,NA_Sales,0.12
85844,Dance Central 2,X360,2011.0,NA_Sales,1.45
85845,PGR4 - Project Gotham Racing 4,X360,2007.0,NA_Sales,0.48
85846,1080°: TenEighty Snowboarding,N64,1998.0,NA_Sales,1.25
85847,NBA Live 2004,PS2,2003.0,NA_Sales,1.57
85848,NBA Live 2004,XB,2003.0,NA_Sales,0.44
85849,NBA Live 2004,GC,2003.0,NA_Sales,0.21
85850,Rayman Raving Rabbids: TV Party,Wii,2008.0,NA_Sales,0.72
85851,Rayman Raving Rabbids: TV Party,DS,2008.0,NA_Sales,0.44
85852,Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005.0,NA_Sales,1.15
85853,Dark Souls,PS3,2011.0,NA_Sales,0.75
85854,Dark Souls,X360,2011.0,NA_Sales,0.64
85855,Dark Souls,PC,2012.0,NA_Sales,0.0
85856,Fire Emblem: Awakening,3DS,2012.0,NA_Sales,0.9
85857,Need for Speed: The Run,PS3,2011.0,NA_Sales,0.58
85858,Need for Speed: The Run,X360,2011.0,NA_Sales,0.63
85859,Need for Speed: The Run,PC,2011.0,NA_Sales,0.09
85860,Need for Speed: The Run,Wii,2011.0,NA_Sales,0.11
85861,Need for Speed: The Run,3DS,2011.0,NA_Sales,0.09
85862,Just Dance 2015,Wii,2014.0,NA_Sales,0.99
85863,Just Dance 2015,WiiU,2014.0,NA_Sales,0.38
85864,Just Dance 2015,X360,2014.0,NA_Sales,0.42
85865,Just Dance 2015,XOne,2014.0,NA_Sales,0.35
85866,Just Dance 2015,PS4,2014.0,NA_Sales,0.19
85867,Just Dance 2015,PS3,2014.0,NA_Sales,0.13
85868,Dragon Age: Inquisition,PS4,2014.0,NA_Sales,0.73
85869,Dragon Age: Inquisition,XOne,2014.0,NA_Sales,0.56
85870,Dragon Age: Inquisition,PC,2014.0,NA_Sales,0.33
85871,Dragon Age: Inquisition,PS3,2014.0,NA_Sales,0.27
85872,Dragon Age: Inquisition,X360,2014.0,NA_Sales,0.36
85873,Super Street Fighter II,SNES,1993.0,NA_Sales,0.52
85874,Super Street Fighter II,GEN,1993.0,NA_Sales,0.0
85875,Mortal Kombat vs. DC Universe,PS3,2008.0,NA_Sales,1.48
