Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
133841,Dishonored,PC,2012.0,Other_Sales,0.06
133842,Dishonored,PS4,2015.0,Other_Sales,0.06
133843,Dishonored,XOne,2015.0,Other_Sales,0.01
133844,Dead Space,PS3,2008.0,Other_Sales,0.29
133845,Dead Space,X360,2008.0,Other_Sales,0.13
133846,Dead Space,PC,2008.0,Other_Sales,0.06
133847,The Binding of Isaac,PC,2012.0,Other_Sales,0.0
133848,LEGO The Lord of the Rings,X360,2012.0,Other_Sales,0.11
133849,LEGO The Lord of the Rings,PS3,2012.0,Other_Sales,0.19
133850,LEGO The Lord of the Rings,Wii,2012.0,Other_Sales,0.07
133851,LEGO The Lord of the Rings,3DS,2012.0,Other_Sales,0.03
133852,LEGO The Lord of the Rings,PSV,2012.0,Other_Sales,0.06
133853,LEGO The Lord of the Rings,PC,2012.0,Other_Sales,0.03
133854,LEGO The Lord of the Rings,DS,2012.0,Other_Sales,0.01
133855,Goat Simulator,XOne,2016.0,Other_Sales,0.0
133856,Mass Effect,X360,2007.0,Other_Sales,0.27
133857,Mass Effect,PC,2008.0,Other_Sales,0.08
133858,DiRT Showdown,X360,2012.0,Other_Sales,0.02
133859,DiRT Showdown,PS3,2012.0,Other_Sales,0.03
133860,Borderlands 2,X360,2012.0,Other_Sales,0.25
133861,Borderlands 2,PS3,2012.0,Other_Sales,0.35
133862,Borderlands 2,PC,2012.0,Other_Sales,0.1
133863,Borderlands 2,PSV,2014.0,Other_Sales,0.15
133864,Trine,PC,2009.0,Other_Sales,0.0
133865,Far Cry 2,X360,2008.0,Other_Sales,0.18
133866,Far Cry 2,PS3,2008.0,Other_Sales,0.26
133867,Far Cry 2,PC,2008.0,Other_Sales,0.03
133868,Oil Rush,PC,2012.0,Other_Sales,0.0
133869,Psychonauts,XB,2005.0,Other_Sales,0.0
133870,Psychonauts,PS2,2005.0,Other_Sales,0.01
133871,Dead Island,X360,2011.0,Other_Sales,0.2
133872,Dead Island,PS3,2011.0,Other_Sales,0.31
133873,Dead Island,PC,2011.0,Other_Sales,0.03
133874,GRID 2,PS3,2013.0,Other_Sales,0.08
133875,GRID 2,X360,2013.0,Other_Sales,0.03
133876,GRID 2,PC,2013.0,Other_Sales,0.01
133877,Sonic & All-Stars Racing Transformed,X360,2012.0,Other_Sales,0.05
133878,Sonic & All-Stars Racing Transformed,WiiU,2012.0,Other_Sales,0.04
133879,Sonic & All-Stars Racing Transformed,PS3,2012.0,Other_Sales,0.09
133880,Sonic & All-Stars Racing Transformed,PSV,2012.0,Other_Sales,0.09
133881,Sonic & All-Stars Racing Transformed,3DS,2012.0,Other_Sales,0.02
133882,Sonic & All-Stars Racing Transformed,PC,2013.0,Other_Sales,0.0
133883,Prison Architect,PS4,2016.0,Other_Sales,0.01
133884,Prison Architect,XOne,2016.0,Other_Sales,0.0
133885,Valkyria Chronicles,PS3,2008.0,Other_Sales,0.13
133886,Valkyria Chronicles,PS4,2016.0,Other_Sales,0.03
133887,The Crew,PS4,2014.0,Other_Sales,0.26
133888,The Crew,XOne,2014.0,Other_Sales,0.05
133889,The Crew,X360,2014.0,Other_Sales,0.02
133890,The Crew,PC,2014.0,Other_Sales,0.01
133891,Sonic Generations,PS3,2011.0,Other_Sales,0.26
133892,Sonic Generations,X360,2011.0,Other_Sales,0.13
133893,Sonic Generations,3DS,2011.0,Other_Sales,0.09
133894,Sonic Generations,PC,2011.0,Other_Sales,0.02
133895,Dungeon Defenders,PC,2011.0,Other_Sales,0.0
133896,TERA,PC,,Other_Sales,0.05
133897,Mafia II,X360,2010.0,Other_Sales,0.15
133898,Mafia II,PS3,2010.0,Other_Sales,0.26
133899,Mafia II,PC,2010.0,Other_Sales,0.05
133900,APB Reloaded,PC,2011.0,Other_Sales,0.0
133901,Deadpool,PS3,2013.0,Other_Sales,0.08
133902,Deadpool,X360,2013.0,Other_Sales,0.04
133903,Deadpool,PS4,2015.0,Other_Sales,0.05
133904,Deadpool,XOne,2015.0,Other_Sales,0.01
133905,Counter-Strike,XB,2003.0,Other_Sales,0.04
133906,Project CARS,PS4,2015.0,Other_Sales,0.16
133907,Project CARS,XOne,2015.0,Other_Sales,0.02
133908,Project CARS,PC,2015.0,Other_Sales,0.01
133909,World of Goo,PC,2008.0,Other_Sales,0.01
133910,Machinarium,PC,2009.0,Other_Sales,0.02
133911,Braid,PC,2009.0,Other_Sales,0.0
133912,Botanicula,PC,2012.0,Other_Sales,0.0
133913,Terraria,X360,2013.0,Other_Sales,0.06
133914,Terraria,PS3,2013.0,Other_Sales,0.05
133915,Terraria,PC,2011.0,Other_Sales,0.01
133916,Terraria,PSV,2013.0,Other_Sales,0.0
133917,Terraria,3DS,2016.0,Other_Sales,0.0
133918,Terraria,PS4,2014.0,Other_Sales,0.01
133919,Terraria,XOne,2014.0,Other_Sales,0.0
133920,Terraria,WiiU,2016.0,Other_Sales,0.0
133921,Saints Row 2,X360,2008.0,Other_Sales,0.28
133922,Saints Row 2,PS3,2008.0,Other_Sales,0.25
133923,Saints Row 2,PC,2009.0,Other_Sales,0.01
133924,GRID,PS3,2008.0,Other_Sales,0.2
133925,GRID,X360,2008.0,Other_Sales,0.09
133926,GRID,DS,,Other_Sales,0.0
133927,GRID,PC,,Other_Sales,0.01
133928,Darksiders,X360,2010.0,Other_Sales,0.1
133929,Darksiders,PC,2010.0,Other_Sales,0.02
133930,Darksiders,PS3,2010.0,Other_Sales,0.0
133931,Worms Reloaded,PC,2010.0,Other_Sales,0.01
133932,Alan Wake,X360,2010.0,Other_Sales,0.13
133933,Alan Wake,PC,2012.0,Other_Sales,0.01
133934,Peggle Nights,PC,2008.0,Other_Sales,0.0
133935,Puzzler World 2,DS,2010.0,Other_Sales,0.02
133936,Bejeweled 3,DS,,Other_Sales,0.02
133937,Bejeweled 3,PS3,,Other_Sales,0.02
133938,Bejeweled 3,X360,,Other_Sales,0.01
133939,Bejeweled 3,PC,2010.0,Other_Sales,0.01
133940,The Book of Unwritten Tales,PC,2009.0,Other_Sales,0.02
133941,The Movies,PC,2005.0,Other_Sales,0.01
133942,The Testament of Sherlock Holmes,PS3,2012.0,Other_Sales,0.04
133943,The Testament of Sherlock Holmes,PC,2012.0,Other_Sales,0.01
133944,The Testament of Sherlock Holmes,X360,2012.0,Other_Sales,0.0
133945,Indigo Prophecy,PS2,2005.0,Other_Sales,0.02
133946,Indigo Prophecy,XB,2005.0,Other_Sales,0.0
133947,Indigo Prophecy,PC,2005.0,Other_Sales,0.0
133948,DiRT 2,PS3,2009.0,Other_Sales,0.19
133949,DiRT 2,X360,2009.0,Other_Sales,0.09
133950,DiRT 2,Wii,2009.0,Other_Sales,0.04
133951,DiRT 2,PSP,2009.0,Other_Sales,0.08
133952,DiRT 2,DS,2009.0,Other_Sales,0.01
133953,DiRT 2,PC,2009.0,Other_Sales,0.01
133954,4 Elements,PC,2009.0,Other_Sales,0.01
133955,Singularity,X360,,Other_Sales,0.02
133956,Singularity,PS3,,Other_Sales,0.03
133957,Singularity,PC,2010.0,Other_Sales,0.01
133958,CID The Dummy,PSP,2009.0,Other_Sales,0.0
133959,CID The Dummy,Wii,2009.0,Other_Sales,0.0
133960,The Wolf Among Us,PS4,2014.0,Other_Sales,0.04
133961,The Wolf Among Us,PS3,2014.0,Other_Sales,0.02
133962,The Wolf Among Us,XOne,2014.0,Other_Sales,0.01
