Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
251043,Duke Nukem Forever,PS3,2011.0,Rating,M
251044,Duke Nukem Forever,PC,2011.0,Rating,M
251045,Company of Heroes 2,PC,2013.0,Rating,M
251046,Battlefield 2,PC,2005.0,Rating,T
251047,Men of War,PC,2009.0,Rating,M
251048,Full Spectrum Warrior,XB,2004.0,Rating,M
251049,Full Spectrum Warrior,PS2,2005.0,Rating,M
251050,DiRT Rally,PS4,2016.0,Rating,E
251051,DiRT Rally,XOne,2016.0,Rating,E
251052,DiRT Rally,PC,2016.0,Rating,E
251053,Defiance,X360,2013.0,Rating,M
251054,Defiance,PS3,2013.0,Rating,M
251055,Defiance,PC,2013.0,Rating,M
251056,Tropico 5,PS4,2015.0,Rating,T
251057,Tropico 5,PC,2014.0,Rating,T
251058,Tropico 5,X360,2014.0,Rating,T
251060,Two Worlds II,X360,2011.0,Rating,M
251061,Two Worlds II,PS3,2011.0,Rating,M
251062,Two Worlds II,PC,2011.0,Rating,M
251063,LEGO The Hobbit,PS4,2014.0,Rating,E10+
251064,LEGO The Hobbit,PS3,2014.0,Rating,E10+
251065,LEGO The Hobbit,X360,2014.0,Rating,E10+
251066,LEGO The Hobbit,XOne,2014.0,Rating,E10+
251068,LEGO The Hobbit,WiiU,2014.0,Rating,E10+
251069,LEGO The Hobbit,PSV,2014.0,Rating,E10+
251070,LEGO The Hobbit,PC,2014.0,Rating,E10+
251071,LEGO Jurassic World,PS4,2015.0,Rating,E10+
251072,LEGO Jurassic World,X360,2015.0,Rating,E10+
251073,LEGO Jurassic World,PS3,2015.0,Rating,E10+
251074,LEGO Jurassic World,XOne,2015.0,Rating,E10+
251075,LEGO Jurassic World,3DS,2015.0,Rating,E10+
251076,LEGO Jurassic World,WiiU,2015.0,Rating,E10+
251077,LEGO Jurassic World,PSV,2015.0,Rating,E10+
251078,LEGO Jurassic World,PC,2015.0,Rating,E10+
251079,BioShock 2,X360,2010.0,Rating,M
251080,BioShock 2,PS3,2010.0,Rating,M
251081,BioShock 2,PC,,Rating,M
251082,Homeworld Remastered Collection,PC,,Rating,E10+
251083,Dead Space 2,X360,2011.0,Rating,M
251084,Dead Space 2,PS3,2011.0,Rating,M
251085,Dead Space 2,PC,2011.0,Rating,M
251086,Crysis,PC,2007.0,Rating,M
251087,Prey,X360,2006.0,Rating,M
