Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
67068,The Testament of Sherlock Holmes,X360,2012.0,Publisher,Focus Home Interactive
67069,Indigo Prophecy,PS2,2005.0,Publisher,Atari
67070,Indigo Prophecy,XB,2005.0,Publisher,Atari
67071,Indigo Prophecy,PC,2005.0,Publisher,Atari
67072,DiRT 2,PS3,2009.0,Publisher,Codemasters
67073,DiRT 2,X360,2009.0,Publisher,Codemasters
67074,DiRT 2,Wii,2009.0,Publisher,Codemasters
67075,DiRT 2,PSP,2009.0,Publisher,Sony Computer Entertainment
67076,DiRT 2,DS,2009.0,Publisher,Codemasters
67077,DiRT 2,PC,2009.0,Publisher,Codemasters
67078,4 Elements,PC,2009.0,Publisher,Mastertronic
67079,Singularity,X360,,Publisher,Unknown
67080,Singularity,PS3,,Publisher,Unknown
67081,Singularity,PC,2010.0,Publisher,Mastertronic
67082,CID The Dummy,PSP,2009.0,Publisher,Oxygen Interactive
67083,CID The Dummy,Wii,2009.0,Publisher,Oxygen Interactive
67084,The Wolf Among Us,PS4,2014.0,Publisher,Telltale Games
67085,The Wolf Among Us,PS3,2014.0,Publisher,Telltale Games
67086,The Wolf Among Us,XOne,2014.0,Publisher,Telltale Games
67087,The Wolf Among Us,PSV,2014.0,Publisher,Telltale Games
67088,The Wolf Among Us,X360,2011.0,Publisher,Telltale Games
67089,State of Decay,XOne,2015.0,Publisher,Microsoft Game Studios
67090,Half-Life,PC,1997.0,Publisher,Vivendi Games
67091,Half-Life,PS2,2001.0,Publisher,Vivendi Games
67092,Trine 2,PC,2011.0,Publisher,Focus Home Interactive
67093,Trine 2,WiiU,2012.0,Publisher,Atlus
67094,Blur,PS3,2010.0,Publisher,Activision
67095,Blur,X360,2010.0,Publisher,Activision
67096,Blur,PC,2010.0,Publisher,Activision
67097,Magicka,PC,2011.0,Publisher,Paradox Interactive
67098,The Longest Journey,PC,1999.0,Publisher,Empire Interactive
67099,Sid Meier's Civilization IV,PC,2005.0,Publisher,Take-Two Interactive
67100,Euro Truck Simulator 2,PC,2012.0,Publisher,SCS Software
67101,Just Cause,X360,2006.0,Publisher,Eidos Interactive
67102,Just Cause,PC,2006.0,Publisher,Eidos Interactive
67103,Just Cause,PS2,2006.0,Publisher,Eidos Interactive
67104,This War of Mine,PS4,2016.0,Publisher,Deep Silver
67105,Sniper Elite V2,PS3,2012.0,Publisher,505 Games
67106,Sniper Elite V2,X360,2012.0,Publisher,505 Games
67107,Sniper Elite V2,WiiU,2013.0,Publisher,505 Games
67109,Mass Effect 2,X360,2010.0,Publisher,Electronic Arts
67110,Mass Effect 2,PS3,2011.0,Publisher,Electronic Arts
67111,Mass Effect 2,PC,2010.0,Publisher,Electronic Arts
67112,Borderlands,X360,2009.0,Publisher,Take-Two Interactive
67113,Borderlands,PS3,2009.0,Publisher,Take-Two Interactive
67114,Borderlands,PC,2009.0,Publisher,Take-Two Interactive
67115,EVE Online,PC,2003.0,Publisher,CCP
67116,DC Universe Online,PS3,2011.0,Publisher,Sony Online Entertainment
67117,DC Universe Online,PC,2011.0,Publisher,Sony Online Entertainment
67118,RIFT,PC,2011.0,Publisher,Unknown
67119,Darksiders II,PS3,2012.0,Publisher,THQ
67120,Darksiders II,X360,2012.0,Publisher,THQ
67121,Darksiders II,PS4,2015.0,Publisher,Nordic Games
67122,Darksiders II,PC,2012.0,Publisher,Nordic Games
67123,Darksiders II,WiiU,2012.0,Publisher,THQ
67124,Darksiders II,XOne,2015.0,Publisher,Nordic Games
67125,Anno 2070,PC,2011.0,Publisher,Ubisoft
67126,Chessmaster,PS2,2003.0,Publisher,Ubisoft
67127,Chessmaster,XB,2004.0,Publisher,Ubisoft
67128,Chessmaster,GBA,2002.0,Publisher,Ubisoft
67129,Might & Magic Heroes VI,PC,2011.0,Publisher,Ubisoft
67130,Trapped Dead,PC,2011.0,Publisher,Iceberg Interactive
67131,Torchlight,PC,2009.0,Publisher,JoWood Productions
67132,Titan Quest,PC,2006.0,Publisher,THQ
67133,Duke Nukem Forever,X360,2011.0,Publisher,Take-Two Interactive
67134,Duke Nukem Forever,PS3,2011.0,Publisher,Take-Two Interactive
67135,Duke Nukem Forever,PC,2011.0,Publisher,Take-Two Interactive
67136,Company of Heroes 2,PC,2013.0,Publisher,THQ
67137,Battlefield 2,PC,2005.0,Publisher,Electronic Arts
67138,Men of War,PC,2009.0,Publisher,505 Games
67139,Full Spectrum Warrior,XB,2004.0,Publisher,THQ
67140,Full Spectrum Warrior,PS2,2005.0,Publisher,THQ
67141,DiRT Rally,PS4,2016.0,Publisher,Codemasters
67142,DiRT Rally,XOne,2016.0,Publisher,Codemasters
67143,DiRT Rally,PC,2016.0,Publisher,Codemasters
67144,Defiance,X360,2013.0,Publisher,Trion Worlds
67145,Defiance,PS3,2013.0,Publisher,Trion Worlds
67146,Defiance,PC,2013.0,Publisher,Trion Worlds
67147,Tropico 5,PS4,2015.0,Publisher,Kalypso Media
67148,Tropico 5,PC,2014.0,Publisher,Kalypso Media
67149,Tropico 5,X360,2014.0,Publisher,Kalypso Media
67150,Football Manager 2013,PC,2012.0,Publisher,Sega
67151,Two Worlds II,X360,2011.0,Publisher,Unknown
