Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
33472,Far Cry 3,PS3,2012.0,numberOfObservances,181.0
33473,Far Cry 3,X360,2012.0,numberOfObservances,181.0
33474,Far Cry 3,PC,2012.0,numberOfObservances,181.0
33475,Rocket League,PS4,2016.0,numberOfObservances,149.0
33476,Rocket League,XOne,2016.0,numberOfObservances,149.0
33477,Rocket League,PC,2016.0,numberOfObservances,149.0
33478,Far Cry 4,PS4,2014.0,numberOfObservances,35.0
33479,Far Cry 4,XOne,2014.0,numberOfObservances,35.0
33480,Far Cry 4,PS3,2014.0,numberOfObservances,35.0
33481,Far Cry 4,X360,2014.0,numberOfObservances,35.0
33482,Far Cry 4,PC,2014.0,numberOfObservances,35.0
33483,Dying Light,PS4,2015.0,numberOfObservances,80.0
33484,Dying Light,XOne,2015.0,numberOfObservances,80.0
33485,Dying Light,PC,2015.0,numberOfObservances,80.0
33486,Just Cause 2,PS3,2010.0,numberOfObservances,186.0
33487,Just Cause 2,X360,2010.0,numberOfObservances,186.0
33488,Just Cause 2,PC,2010.0,numberOfObservances,186.0
33489,Mirror's Edge,X360,2008.0,numberOfObservances,119.0
33490,Mirror's Edge,PS3,2008.0,numberOfObservances,119.0
33491,Mirror's Edge,PC,2009.0,numberOfObservances,119.0
33492,Portal 2,X360,2011.0,numberOfObservances,453.0
33493,Portal 2,PS3,2011.0,numberOfObservances,453.0
33494,Portal 2,PC,2011.0,numberOfObservances,453.0
33495,Tropico 4,X360,,numberOfObservances,68.0
33496,Tropico 4,PC,2011.0,numberOfObservances,68.0
33497,F.E.A.R.,PS3,2007.0,numberOfObservances,24.0
33498,F.E.A.R.,X360,2006.0,numberOfObservances,24.0
33499,Sleeping Dogs,PS3,2012.0,numberOfObservances,85.0
33500,Sleeping Dogs,X360,2012.0,numberOfObservances,85.0
33501,Sleeping Dogs,PS4,2014.0,numberOfObservances,85.0
33502,Sleeping Dogs,XOne,2014.0,numberOfObservances,85.0
33503,Sleeping Dogs,PC,2012.0,numberOfObservances,85.0
33504,Saints Row IV,X360,2013.0,numberOfObservances,129.0
33505,Saints Row IV,PS3,2013.0,numberOfObservances,129.0
33506,Saints Row IV,PS4,2015.0,numberOfObservances,129.0
33507,Saints Row IV,XOne,2015.0,numberOfObservances,129.0
33508,Saints Row IV,PC,2013.0,numberOfObservances,129.0
33509,Half-Life 2,PC,2004.0,numberOfObservances,356.0
33510,Half-Life 2,XB,2005.0,numberOfObservances,356.0
33511,The Talos Principle,PS4,2015.0,numberOfObservances,24.0
33512,DiRT 3,PS3,2011.0,numberOfObservances,49.0
33513,DiRT 3,X360,2011.0,numberOfObservances,49.0
33514,DiRT 3,PC,2011.0,numberOfObservances,49.0
33515,Metro 2033,X360,2010.0,numberOfObservances,175.0
33516,Metro 2033,PC,2010.0,numberOfObservances,175.0
33517,Assassin's Creed III,PS3,2012.0,numberOfObservances,56.0
33518,Assassin's Creed III,X360,2012.0,numberOfObservances,56.0
33519,Assassin's Creed III,PC,2012.0,numberOfObservances,56.0
33520,Assassin's Creed III,WiiU,2012.0,numberOfObservances,56.0
33521,Sniper Elite 3,PS4,2014.0,numberOfObservances,53.0
33522,Sniper Elite 3,XOne,2014.0,numberOfObservances,53.0
33523,Sniper Elite 3,X360,2014.0,numberOfObservances,53.0
33524,Sniper Elite 3,PS3,2014.0,numberOfObservances,53.0
33525,Dishonored,X360,2012.0,numberOfObservances,145.0
33526,Dishonored,PS3,2012.0,numberOfObservances,145.0
33527,Dishonored,PC,2012.0,numberOfObservances,145.0
33528,Dishonored,PS4,2015.0,numberOfObservances,145.0
33529,Dishonored,XOne,2015.0,numberOfObservances,145.0
33530,Dead Space,PS3,2008.0,numberOfObservances,65.0
33531,Dead Space,X360,2008.0,numberOfObservances,65.0
33532,Dead Space,PC,2008.0,numberOfObservances,65.0
33533,The Binding of Isaac,PC,2012.0,numberOfObservances,168.0
33534,LEGO The Lord of the Rings,X360,2012.0,numberOfObservances,30.0
33535,LEGO The Lord of the Rings,PS3,2012.0,numberOfObservances,30.0
33536,LEGO The Lord of the Rings,Wii,2012.0,numberOfObservances,30.0
33537,LEGO The Lord of the Rings,3DS,2012.0,numberOfObservances,30.0
33538,LEGO The Lord of the Rings,PSV,2012.0,numberOfObservances,30.0
33539,LEGO The Lord of the Rings,PC,2012.0,numberOfObservances,30.0
33540,LEGO The Lord of the Rings,DS,2012.0,numberOfObservances,30.0
33541,Goat Simulator,XOne,2016.0,numberOfObservances,130.0
33542,Mass Effect,X360,2007.0,numberOfObservances,69.0
33543,Mass Effect,PC,2008.0,numberOfObservances,69.0
33544,DiRT Showdown,X360,2012.0,numberOfObservances,23.0
33545,DiRT Showdown,PS3,2012.0,numberOfObservances,23.0
33546,Borderlands 2,X360,2012.0,numberOfObservances,386.0
33547,Borderlands 2,PS3,2012.0,numberOfObservances,386.0
33548,Borderlands 2,PC,2012.0,numberOfObservances,386.0
33549,Borderlands 2,PSV,2014.0,numberOfObservances,386.0
33550,Trine,PC,2009.0,numberOfObservances,72.0
33551,Far Cry 2,X360,2008.0,numberOfObservances,53.0
33552,Far Cry 2,PS3,2008.0,numberOfObservances,53.0
33553,Far Cry 2,PC,2008.0,numberOfObservances,53.0
33554,Oil Rush,PC,2012.0,numberOfObservances,9.0
33555,Psychonauts,XB,2005.0,numberOfObservances,42.0
33556,Psychonauts,PS2,2005.0,numberOfObservances,42.0
33557,Dead Island,X360,2011.0,numberOfObservances,182.0
33558,Dead Island,PS3,2011.0,numberOfObservances,182.0
33559,Dead Island,PC,2011.0,numberOfObservances,182.0
33560,GRID 2,PS3,2013.0,numberOfObservances,57.0
33561,GRID 2,X360,2013.0,numberOfObservances,57.0
33562,GRID 2,PC,2013.0,numberOfObservances,57.0
33563,Sonic & All-Stars Racing Transformed,X360,2012.0,numberOfObservances,32.0
33564,Sonic & All-Stars Racing Transformed,WiiU,2012.0,numberOfObservances,32.0
33565,Sonic & All-Stars Racing Transformed,PS3,2012.0,numberOfObservances,32.0
33566,Sonic & All-Stars Racing Transformed,PSV,2012.0,numberOfObservances,32.0
33567,Sonic & All-Stars Racing Transformed,3DS,2012.0,numberOfObservances,32.0
33568,Sonic & All-Stars Racing Transformed,PC,2013.0,numberOfObservances,32.0
33569,Prison Architect,PS4,2016.0,numberOfObservances,98.0
33570,Prison Architect,XOne,2016.0,numberOfObservances,98.0
33571,Valkyria Chronicles,PS3,2008.0,numberOfObservances,29.0
33572,Valkyria Chronicles,PS4,2016.0,numberOfObservances,29.0
33573,The Crew,PS4,2014.0,numberOfObservances,20.0
33574,The Crew,XOne,2014.0,numberOfObservances,20.0
33575,The Crew,X360,2014.0,numberOfObservances,20.0
33576,The Crew,PC,2014.0,numberOfObservances,20.0
33577,Sonic Generations,PS3,2011.0,numberOfObservances,28.0
33578,Sonic Generations,X360,2011.0,numberOfObservances,28.0
33579,Sonic Generations,3DS,2011.0,numberOfObservances,28.0
33580,Sonic Generations,PC,2011.0,numberOfObservances,28.0
33581,Dungeon Defenders,PC,2011.0,numberOfObservances,111.0
33582,TERA,PC,,numberOfObservances,118.0
33583,Mafia II,X360,2010.0,numberOfObservances,116.0
33584,Mafia II,PS3,2010.0,numberOfObservances,116.0
33585,Mafia II,PC,2010.0,numberOfObservances,116.0
33586,APB Reloaded,PC,2011.0,numberOfObservances,138.0
33587,Deadpool,PS3,2013.0,numberOfObservances,13.0
33588,Deadpool,X360,2013.0,numberOfObservances,13.0
33589,Deadpool,PS4,2015.0,numberOfObservances,13.0
33590,Deadpool,XOne,2015.0,numberOfObservances,13.0
33591,Counter-Strike,XB,2003.0,numberOfObservances,568.0
33592,Project CARS,PS4,2015.0,numberOfObservances,24.0
33593,Project CARS,XOne,2015.0,numberOfObservances,24.0
33594,Project CARS,PC,2015.0,numberOfObservances,24.0
33595,World of Goo,PC,2008.0,numberOfObservances,41.0
33596,Machinarium,PC,2009.0,numberOfObservances,34.0
33597,Braid,PC,2009.0,numberOfObservances,40.0
33598,Botanicula,PC,2012.0,numberOfObservances,16.0
33599,Terraria,X360,2013.0,numberOfObservances,460.0
33600,Terraria,PS3,2013.0,numberOfObservances,460.0
33601,Terraria,PC,2011.0,numberOfObservances,460.0
33602,Terraria,PSV,2013.0,numberOfObservances,460.0
33603,Terraria,3DS,2016.0,numberOfObservances,460.0
33604,Terraria,PS4,2014.0,numberOfObservances,460.0
33605,Terraria,XOne,2014.0,numberOfObservances,460.0
33606,Terraria,WiiU,2016.0,numberOfObservances,460.0
33607,Saints Row 2,X360,2008.0,numberOfObservances,57.0
33608,Saints Row 2,PS3,2008.0,numberOfObservances,57.0
33609,Saints Row 2,PC,2009.0,numberOfObservances,57.0
33610,GRID,PS3,2008.0,numberOfObservances,28.0
33611,GRID,X360,2008.0,numberOfObservances,28.0
33612,GRID,DS,,numberOfObservances,28.0
33613,GRID,PC,,numberOfObservances,28.0
33614,Darksiders,X360,2010.0,numberOfObservances,91.0
33615,Darksiders,PC,2010.0,numberOfObservances,91.0
33616,Darksiders,PS3,2010.0,numberOfObservances,91.0
33617,Worms Reloaded,PC,2010.0,numberOfObservances,50.0
33618,Alan Wake,X360,2010.0,numberOfObservances,88.0
33619,Alan Wake,PC,2012.0,numberOfObservances,88.0
33620,Peggle Nights,PC,2008.0,numberOfObservances,7.0
33621,Puzzler World 2,DS,2010.0,numberOfObservances,1.0
33622,Bejeweled 3,DS,,numberOfObservances,14.0
33623,Bejeweled 3,PS3,,numberOfObservances,14.0
33624,Bejeweled 3,X360,,numberOfObservances,14.0
33625,Bejeweled 3,PC,2010.0,numberOfObservances,14.0
33626,The Book of Unwritten Tales,PC,2009.0,numberOfObservances,9.0
33627,The Movies,PC,2005.0,numberOfObservances,1.0
33628,The Testament of Sherlock Holmes,PS3,2012.0,numberOfObservances,17.0
33629,The Testament of Sherlock Holmes,PC,2012.0,numberOfObservances,17.0
33630,The Testament of Sherlock Holmes,X360,2012.0,numberOfObservances,17.0
33631,Indigo Prophecy,PS2,2005.0,numberOfObservances,3.0
33632,Indigo Prophecy,XB,2005.0,numberOfObservances,3.0
33633,Indigo Prophecy,PC,2005.0,numberOfObservances,3.0
33634,DiRT 2,PS3,2009.0,numberOfObservances,25.0
33635,DiRT 2,X360,2009.0,numberOfObservances,25.0
33636,DiRT 2,Wii,2009.0,numberOfObservances,25.0
33637,DiRT 2,PSP,2009.0,numberOfObservances,25.0
33638,DiRT 2,DS,2009.0,numberOfObservances,25.0
33639,DiRT 2,PC,2009.0,numberOfObservances,25.0
33640,4 Elements,PC,2009.0,numberOfObservances,4.0
33641,Singularity,X360,,numberOfObservances,8.0
33642,Singularity,PS3,,numberOfObservances,8.0
33643,Singularity,PC,2010.0,numberOfObservances,8.0
33644,CID The Dummy,PSP,2009.0,numberOfObservances,1.0
33645,CID The Dummy,Wii,2009.0,numberOfObservances,1.0
33646,The Wolf Among Us,PS4,2014.0,numberOfObservances,44.0
33647,The Wolf Among Us,PS3,2014.0,numberOfObservances,44.0
33648,The Wolf Among Us,XOne,2014.0,numberOfObservances,44.0
33649,The Wolf Among Us,PSV,2014.0,numberOfObservances,44.0
33650,The Wolf Among Us,X360,2011.0,numberOfObservances,44.0
33651,State of Decay,XOne,2015.0,numberOfObservances,64.0
33652,Half-Life,PC,1997.0,numberOfObservances,116.0
33653,Half-Life,PS2,2001.0,numberOfObservances,116.0
33654,Trine 2,PC,2011.0,numberOfObservances,131.0
33655,Trine 2,WiiU,2012.0,numberOfObservances,131.0
33656,Blur,PS3,2010.0,numberOfObservances,7.0
33657,Blur,X360,2010.0,numberOfObservances,7.0
33658,Blur,PC,2010.0,numberOfObservances,7.0
33659,Magicka,PC,2011.0,numberOfObservances,193.0
33660,The Longest Journey,PC,1999.0,numberOfObservances,7.0
33661,Sid Meier's Civilization IV,PC,2005.0,numberOfObservances,41.0
33662,Euro Truck Simulator 2,PC,2012.0,numberOfObservances,171.0
33663,Just Cause,X360,2006.0,numberOfObservances,12.0
33664,Just Cause,PC,2006.0,numberOfObservances,12.0
33665,Just Cause,PS2,2006.0,numberOfObservances,12.0
33666,This War of Mine,PS4,2016.0,numberOfObservances,54.0
33667,Sniper Elite V2,PS3,2012.0,numberOfObservances,177.0
33668,Sniper Elite V2,X360,2012.0,numberOfObservances,177.0
33669,Sniper Elite V2,WiiU,2013.0,numberOfObservances,177.0
33670,Stronghold 3,PC,2011.0,numberOfObservances,48.0
33671,Mass Effect 2,X360,2010.0,numberOfObservances,56.0
33672,Mass Effect 2,PS3,2011.0,numberOfObservances,56.0
33673,Mass Effect 2,PC,2010.0,numberOfObservances,56.0
33674,Borderlands,X360,2009.0,numberOfObservances,146.0
33675,Borderlands,PS3,2009.0,numberOfObservances,146.0
33676,Borderlands,PC,2009.0,numberOfObservances,146.0
33677,EVE Online,PC,2003.0,numberOfObservances,21.0
33678,DC Universe Online,PS3,2011.0,numberOfObservances,154.0
33679,DC Universe Online,PC,2011.0,numberOfObservances,154.0
33680,RIFT,PC,2011.0,numberOfObservances,75.0
33681,Darksiders II,PS3,2012.0,numberOfObservances,67.0
33682,Darksiders II,X360,2012.0,numberOfObservances,67.0
33683,Darksiders II,PS4,2015.0,numberOfObservances,67.0
33684,Darksiders II,PC,2012.0,numberOfObservances,67.0
33685,Darksiders II,WiiU,2012.0,numberOfObservances,67.0
33686,Darksiders II,XOne,2015.0,numberOfObservances,67.0
33687,Anno 2070,PC,2011.0,numberOfObservances,55.0
33688,Chessmaster,PS2,2003.0,numberOfObservances,1.0
33689,Chessmaster,XB,2004.0,numberOfObservances,1.0
33690,Chessmaster,GBA,2002.0,numberOfObservances,1.0
33691,Might & Magic Heroes VI,PC,2011.0,numberOfObservances,41.0
33692,Trapped Dead,PC,2011.0,numberOfObservances,4.0
33693,Torchlight,PC,2009.0,numberOfObservances,75.0
33694,Titan Quest,PC,2006.0,numberOfObservances,58.0
33695,Duke Nukem Forever,X360,2011.0,numberOfObservances,40.0
33696,Duke Nukem Forever,PS3,2011.0,numberOfObservances,40.0
33697,Duke Nukem Forever,PC,2011.0,numberOfObservances,40.0
33698,Company of Heroes 2,PC,2013.0,numberOfObservances,87.0
33699,Battlefield 2,PC,2005.0,numberOfObservances,14.0
33700,Men of War,PC,2009.0,numberOfObservances,12.0
33701,Full Spectrum Warrior,XB,2004.0,numberOfObservances,2.0
33702,Full Spectrum Warrior,PS2,2005.0,numberOfObservances,2.0
33703,DiRT Rally,PS4,2016.0,numberOfObservances,18.0
33704,DiRT Rally,XOne,2016.0,numberOfObservances,18.0
33705,DiRT Rally,PC,2016.0,numberOfObservances,18.0
33706,Defiance,X360,2013.0,numberOfObservances,93.0
33707,Defiance,PS3,2013.0,numberOfObservances,93.0
33708,Defiance,PC,2013.0,numberOfObservances,93.0
33709,Tropico 5,PS4,2015.0,numberOfObservances,33.0
33710,Tropico 5,PC,2014.0,numberOfObservances,33.0
33711,Tropico 5,X360,2014.0,numberOfObservances,33.0
33712,Football Manager 2013,PC,2012.0,numberOfObservances,104.0
33713,Two Worlds II,X360,2011.0,numberOfObservances,29.0
33714,Two Worlds II,PS3,2011.0,numberOfObservances,29.0
33715,Two Worlds II,PC,2011.0,numberOfObservances,29.0
33716,LEGO The Hobbit,PS4,2014.0,numberOfObservances,11.0
33717,LEGO The Hobbit,PS3,2014.0,numberOfObservances,11.0
33718,LEGO The Hobbit,X360,2014.0,numberOfObservances,11.0
33719,LEGO The Hobbit,XOne,2014.0,numberOfObservances,11.0
33720,LEGO The Hobbit,3DS,2014.0,numberOfObservances,11.0
33721,LEGO The Hobbit,WiiU,2014.0,numberOfObservances,11.0
33722,LEGO The Hobbit,PSV,2014.0,numberOfObservances,11.0
33723,LEGO The Hobbit,PC,2014.0,numberOfObservances,11.0
33724,LEGO Jurassic World,PS4,2015.0,numberOfObservances,7.0
33725,LEGO Jurassic World,X360,2015.0,numberOfObservances,7.0
33726,LEGO Jurassic World,PS3,2015.0,numberOfObservances,7.0
33727,LEGO Jurassic World,XOne,2015.0,numberOfObservances,7.0
33728,LEGO Jurassic World,3DS,2015.0,numberOfObservances,7.0
33729,LEGO Jurassic World,WiiU,2015.0,numberOfObservances,7.0
33730,LEGO Jurassic World,PSV,2015.0,numberOfObservances,7.0
33731,LEGO Jurassic World,PC,2015.0,numberOfObservances,7.0
33732,BioShock 2,X360,2010.0,numberOfObservances,66.0
33733,BioShock 2,PS3,2010.0,numberOfObservances,66.0
33734,BioShock 2,PC,,numberOfObservances,66.0
33735,Homeworld Remastered Collection,PC,,numberOfObservances,34.0
33736,Dead Space 2,X360,2011.0,numberOfObservances,27.0
33737,Dead Space 2,PS3,2011.0,numberOfObservances,27.0
33738,Dead Space 2,PC,2011.0,numberOfObservances,27.0
33739,Crysis,PC,2007.0,numberOfObservances,55.0
33740,Prey,X360,2006.0,numberOfObservances,4.0
33741,Prey,PC,2006.0,numberOfObservances,4.0
33742,F.E.A.R. 3,PS3,2011.0,numberOfObservances,53.0
33743,F.E.A.R. 3,X360,2011.0,numberOfObservances,53.0
33744,F.E.A.R. 3,PC,2011.0,numberOfObservances,53.0
33745,F.E.A.R. Perseus Mandate,PC,2007.0,numberOfObservances,7.0
33746,Fable III,X360,2010.0,numberOfObservances,17.0
33747,Fable III,PC,2011.0,numberOfObservances,17.0
33748,Football Manager 2011,PC,2010.0,numberOfObservances,31.0
33749,Stronghold Kingdoms,PC,2011.0,numberOfObservances,47.0
33750,Enclave,XB,2002.0,numberOfObservances,30.0
33751,Football Manager 2012,PC,2011.0,numberOfObservances,79.0
33752,Football Manager 2012,PSP,2011.0,numberOfObservances,79.0
33753,Football Manager 2015,PC,2014.0,numberOfObservances,77.0
33754,F1 2012,PS3,2012.0,numberOfObservances,19.0
33755,F1 2012,X360,2012.0,numberOfObservances,19.0
33756,F1 2012,PC,2012.0,numberOfObservances,19.0
33757,Homefront,X360,2011.0,numberOfObservances,43.0
33758,Homefront,PS3,2011.0,numberOfObservances,43.0
33759,Homefront,PC,2011.0,numberOfObservances,43.0
33760,Football Manager 2014,PC,2013.0,numberOfObservances,78.0
33761,Football Manager 2014,PSV,2013.0,numberOfObservances,78.0
33762,Football Manager 2016,PC,2015.0,numberOfObservances,27.0
33763,Test Drive Unlimited 2,X360,,numberOfObservances,24.0
33764,Test Drive Unlimited 2,PS3,,numberOfObservances,24.0
33765,Test Drive Unlimited 2,PC,,numberOfObservances,24.0
33766,Mortal Kombat X,PS4,2015.0,numberOfObservances,38.0
33767,Mortal Kombat X,XOne,2015.0,numberOfObservances,38.0
33768,Mortal Kombat X,PC,2015.0,numberOfObservances,38.0
33769,Max Payne 3,PS3,2012.0,numberOfObservances,93.0
33770,Max Payne 3,X360,2012.0,numberOfObservances,93.0
33771,Max Payne 3,PC,2012.0,numberOfObservances,93.0
33772,Shovel Knight,3DS,2015.0,numberOfObservances,14.0
33773,Shovel Knight,WiiU,2015.0,numberOfObservances,14.0
33774,Shovel Knight,PS4,2015.0,numberOfObservances,14.0
33775,The Last Remnant,X360,2008.0,numberOfObservances,27.0
33776,The Last Remnant,PC,2009.0,numberOfObservances,27.0
33777,The Evil Within,PS4,2014.0,numberOfObservances,16.0
33778,The Evil Within,PS3,2014.0,numberOfObservances,16.0
33779,The Evil Within,XOne,2014.0,numberOfObservances,16.0
33780,The Evil Within,X360,2014.0,numberOfObservances,16.0
33781,The Evil Within,PC,2014.0,numberOfObservances,16.0
33782,Rayman Legends,PS4,2014.0,numberOfObservances,14.0
33783,Rayman Legends,WiiU,2013.0,numberOfObservances,14.0
33784,Rayman Legends,PS3,2013.0,numberOfObservances,14.0
33785,Rayman Legends,X360,2013.0,numberOfObservances,14.0
33786,Rayman Legends,XOne,2014.0,numberOfObservances,14.0
33787,Rayman Legends,PSV,2014.0,numberOfObservances,14.0
33788,Guild Wars,PC,2005.0,numberOfObservances,8.0
33789,Evolve,PS4,2015.0,numberOfObservances,34.0
33790,Evolve,XOne,2015.0,numberOfObservances,34.0
33791,Evolve,PC,2015.0,numberOfObservances,34.0
33792,Far Cry,PC,2004.0,numberOfObservances,26.0
33793,Risen,X360,2009.0,numberOfObservances,13.0
33794,Risen,PC,2009.0,numberOfObservances,13.0
33795,FlatOut 2,PS2,2006.0,numberOfObservances,14.0
33796,FlatOut 2,XB,2006.0,numberOfObservances,14.0
33797,Farming Simulator 2011,PC,2010.0,numberOfObservances,8.0
33798,NBA 2K15,PS4,2014.0,numberOfObservances,20.0
33799,NBA 2K15,XOne,2014.0,numberOfObservances,20.0
33800,NBA 2K15,X360,2014.0,numberOfObservances,20.0
33801,NBA 2K15,PS3,2014.0,numberOfObservances,20.0
33802,NASCAR '14,X360,2014.0,numberOfObservances,3.0
33803,NASCAR '14,PS3,2014.0,numberOfObservances,3.0
33804,Mortal Kombat Kollection,PS2,2008.0,numberOfObservances,17.0
33805,Legendary,X360,2008.0,numberOfObservances,10.0
33806,Legendary,PS3,2008.0,numberOfObservances,10.0
33807,Legendary,PC,2008.0,numberOfObservances,10.0
33808,Supreme Commander 2,X360,2010.0,numberOfObservances,52.0
33809,Supreme Commander 2,PC,2010.0,numberOfObservances,52.0
33810,Supreme Commander,X360,2008.0,numberOfObservances,18.0
33811,Supreme Commander,PC,2007.0,numberOfObservances,18.0
33812,Football Manager 2010,PC,2009.0,numberOfObservances,35.0
33813,The Darkness II,X360,2012.0,numberOfObservances,35.0
33814,The Darkness II,PS3,2012.0,numberOfObservances,35.0
33815,The Darkness II,PC,2012.0,numberOfObservances,35.0
33816,Grand Theft Auto III,PS2,2001.0,numberOfObservances,34.0
33817,Grand Theft Auto III,PC,2002.0,numberOfObservances,34.0
33818,Assassin's Creed,X360,2007.0,numberOfObservances,36.0
33819,Assassin's Creed,PS3,2007.0,numberOfObservances,36.0
33820,Assassin's Creed,PC,2008.0,numberOfObservances,36.0
33821,Majesty 2 Collection,PC,2011.0,numberOfObservances,5.0
33822,Wasteland 2,PS4,2015.0,numberOfObservances,22.0
33823,Wasteland 2,PC,2015.0,numberOfObservances,22.0
33824,Wasteland 2,XOne,2015.0,numberOfObservances,22.0
33825,Gothic 3,PC,2006.0,numberOfObservances,10.0
33826,Dead Rising 2,X360,2010.0,numberOfObservances,21.0
33827,Dead Rising 2,PS3,2010.0,numberOfObservances,21.0
33828,Dead Rising 2,PC,2010.0,numberOfObservances,21.0
33829,Dead Rising 2,PS4,2016.0,numberOfObservances,21.0
33830,Dead Rising 2,XOne,2016.0,numberOfObservances,21.0
33831,Rogue Warrior,PS3,2009.0,numberOfObservances,1.0
33832,Rogue Warrior,X360,2009.0,numberOfObservances,1.0
33833,Worms Armageddon,PS,1999.0,numberOfObservances,21.0
33834,Worms Armageddon,N64,1999.0,numberOfObservances,21.0
33835,Farming Simulator 2013,PC,2012.0,numberOfObservances,32.0
33836,Farming Simulator 2013,X360,2013.0,numberOfObservances,32.0
33837,Farming Simulator 2013,PS3,2013.0,numberOfObservances,32.0
33838,GRID Autosport,PS3,2014.0,numberOfObservances,29.0
33839,GRID Autosport,X360,2014.0,numberOfObservances,29.0
33840,GRID Autosport,PC,2014.0,numberOfObservances,29.0
33841,Red Faction,PS2,2001.0,numberOfObservances,8.0
33842,Overlord II,X360,2009.0,numberOfObservances,29.0
33843,Overlord II,PS3,2009.0,numberOfObservances,29.0
33844,Overlord II,PC,2009.0,numberOfObservances,29.0
33845,Overlord,X360,2007.0,numberOfObservances,22.0
33846,Overlord,PC,2007.0,numberOfObservances,22.0
33847,Goodbye Deponia,PC,2013.0,numberOfObservances,7.0
33848,Deponia,PC,2012.0,numberOfObservances,26.0
33849,Sid Meier's Pirates!,PSP,2007.0,numberOfObservances,22.0
33850,Sid Meier's Pirates!,Wii,2010.0,numberOfObservances,22.0
33851,Sid Meier's Pirates!,XB,2005.0,numberOfObservances,22.0
33852,Dragon's Lair,DS,2010.0,numberOfObservances,4.0
33853,Star Trek Online,PC,2010.0,numberOfObservances,50.0
33854,Child of Light,PSV,2014.0,numberOfObservances,22.0
33855,Child of Light,PS4,2014.0,numberOfObservances,22.0
33856,Hearts of Iron III,PC,2009.0,numberOfObservances,21.0
33857,Sengoku,PC,2011.0,numberOfObservances,5.0
33858,Pro Evolution Soccer 2015,PS4,2014.0,numberOfObservances,12.0
33859,Pro Evolution Soccer 2015,PS3,2014.0,numberOfObservances,12.0
33860,Pro Evolution Soccer 2015,XOne,2014.0,numberOfObservances,12.0
33861,Pro Evolution Soccer 2015,X360,2014.0,numberOfObservances,12.0
33862,Pro Evolution Soccer 2015,PC,2014.0,numberOfObservances,12.0
33863,Street Fighter IV,PS3,2009.0,numberOfObservances,9.0
33864,Street Fighter IV,X360,2009.0,numberOfObservances,9.0
33865,Street Fighter IV,PC,,numberOfObservances,9.0
33866,Sid Meier's Railroads!,PC,2006.0,numberOfObservances,14.0
33867,Bejeweled 2 Deluxe,PC,2006.0,numberOfObservances,3.0
33868,Dead Rising 3,XOne,2013.0,numberOfObservances,14.0
33869,Just Cause 3,PS4,2015.0,numberOfObservances,15.0
33870,Just Cause 3,XOne,2015.0,numberOfObservances,15.0
33871,Just Cause 3,PC,2015.0,numberOfObservances,15.0
33872,X Rebirth,PC,2013.0,numberOfObservances,7.0
33873,Way of the Samurai 4,PS3,2011.0,numberOfObservances,3.0
33874,F1 2014,PS3,2014.0,numberOfObservances,8.0
33875,F1 2014,X360,2014.0,numberOfObservances,8.0
33876,F1 2014,PC,2014.0,numberOfObservances,8.0
33877,Sniper Elite,PS2,2005.0,numberOfObservances,10.0
33878,Sniper Elite,Wii,2010.0,numberOfObservances,10.0
33879,Sniper Elite,XB,2005.0,numberOfObservances,10.0
33880,Sniper Elite,PC,2005.0,numberOfObservances,10.0
33881,Tom Clancy's EndWar,X360,2008.0,numberOfObservances,3.0
33882,Tom Clancy's EndWar,PS3,2008.0,numberOfObservances,3.0
33883,Tom Clancy's EndWar,PSP,2008.0,numberOfObservances,3.0
33884,Tom Clancy's EndWar,DS,2008.0,numberOfObservances,3.0
33885,Tom Clancy's EndWar,PC,2009.0,numberOfObservances,3.0
33886,Fallout 3,X360,2008.0,numberOfObservances,38.0
33887,Fallout 3,PS3,2008.0,numberOfObservances,38.0
33888,Fallout 3,PC,2008.0,numberOfObservances,38.0
33889,Evil Genius,PC,2004.0,numberOfObservances,12.0
33890,Pillars of Eternity,PC,2014.0,numberOfObservances,41.0
33891,Tales of Zestiria,PS3,2015.0,numberOfObservances,7.0
33892,Tales of Zestiria,PS4,2015.0,numberOfObservances,7.0
