Unnamed: 0,Name,Platform,Year_of_Release,Variable,Value
167305,Far Cry 2,PC,2008.0,Critic_Score,85.0
167306,Oil Rush,PC,2012.0,Critic_Score,67.0
167307,Psychonauts,XB,2005.0,Critic_Score,88.0
167308,Psychonauts,PS2,2005.0,Critic_Score,86.0
167309,Dead Island,X360,2011.0,Critic_Score,71.0
167310,Dead Island,PS3,2011.0,Critic_Score,71.0
167311,Dead Island,PC,2011.0,Critic_Score,80.0
167312,GRID 2,PS3,2013.0,Critic_Score,82.0
167313,GRID 2,X360,2013.0,Critic_Score,78.0
167314,GRID 2,PC,2013.0,Critic_Score,80.0
167321,Prison Architect,PS4,2016.0,Critic_Score,80.0
167322,Prison Architect,XOne,2016.0,Critic_Score,74.0
167323,Valkyria Chronicles,PS3,2008.0,Critic_Score,86.0
167325,The Crew,PS4,2014.0,Critic_Score,61.0
167326,The Crew,XOne,2014.0,Critic_Score,64.0
167328,The Crew,PC,2014.0,Critic_Score,71.0
167329,Sonic Generations,PS3,2011.0,Critic_Score,76.0
167330,Sonic Generations,X360,2011.0,Critic_Score,77.0
167331,Sonic Generations,3DS,2011.0,Critic_Score,66.0
167332,Sonic Generations,PC,2011.0,Critic_Score,77.0
167333,Dungeon Defenders,PC,2011.0,Critic_Score,81.0
167334,TERA,PC,,Critic_Score,77.0
167335,Mafia II,X360,2010.0,Critic_Score,74.0
167336,Mafia II,PS3,2010.0,Critic_Score,75.0
167337,Mafia II,PC,2010.0,Critic_Score,77.0
167338,APB Reloaded,PC,2011.0,Critic_Score,56.0
167339,Deadpool,PS3,2013.0,Critic_Score,61.0
167340,Deadpool,X360,2013.0,Critic_Score,62.0
167341,Deadpool,PS4,2015.0,Critic_Score,60.0
167343,Counter-Strike,XB,2003.0,Critic_Score,74.0
167344,Project CARS,PS4,2015.0,Critic_Score,83.0
167345,Project CARS,XOne,2015.0,Critic_Score,81.0
167346,Project CARS,PC,2015.0,Critic_Score,83.0
167347,World of Goo,PC,2008.0,Critic_Score,90.0
167348,Machinarium,PC,2009.0,Critic_Score,85.0
167349,Braid,PC,2009.0,Critic_Score,90.0
167350,Botanicula,PC,2012.0,Critic_Score,82.0
167351,Terraria,X360,2013.0,Critic_Score,81.0
167352,Terraria,PS3,2013.0,Critic_Score,81.0
167353,Terraria,PC,2011.0,Critic_Score,83.0
167354,Terraria,PSV,2013.0,Critic_Score,85.0
167355,Terraria,3DS,2016.0,Critic_Score,71.0
167356,Terraria,PS4,2014.0,Critic_Score,83.0
167357,Terraria,XOne,2014.0,Critic_Score,84.0
167359,Saints Row 2,X360,2008.0,Critic_Score,81.0
167360,Saints Row 2,PS3,2008.0,Critic_Score,82.0
167361,Saints Row 2,PC,2009.0,Critic_Score,72.0
167362,GRID,PS3,2008.0,Critic_Score,87.0
167363,GRID,X360,2008.0,Critic_Score,87.0
167364,GRID,DS,,Critic_Score,79.0
167365,GRID,PC,,Critic_Score,87.0
167366,Darksiders,X360,2010.0,Critic_Score,83.0
167367,Darksiders,PC,2010.0,Critic_Score,83.0
167368,Darksiders,PS3,2010.0,Critic_Score,82.0
167369,Worms Reloaded,PC,2010.0,Critic_Score,79.0
167370,Alan Wake,X360,2010.0,Critic_Score,83.0
167371,Alan Wake,PC,2012.0,Critic_Score,83.0
167372,Peggle Nights,PC,2008.0,Critic_Score,76.0
167374,Bejeweled 3,DS,,Critic_Score,75.0
167375,Bejeweled 3,PS3,,Critic_Score,76.0
167376,Bejeweled 3,X360,,Critic_Score,78.0
167377,Bejeweled 3,PC,2010.0,Critic_Score,82.0
167378,The Book of Unwritten Tales,PC,2009.0,Critic_Score,82.0
167379,The Movies,PC,2005.0,Critic_Score,84.0
167380,The Testament of Sherlock Holmes,PS3,2012.0,Critic_Score,65.0
167381,The Testament of Sherlock Holmes,PC,2012.0,Critic_Score,73.0
167382,The Testament of Sherlock Holmes,X360,2012.0,Critic_Score,64.0
167383,Indigo Prophecy,PS2,2005.0,Critic_Score,83.0
167384,Indigo Prophecy,XB,2005.0,Critic_Score,84.0
167385,Indigo Prophecy,PC,2005.0,Critic_Score,85.0
167386,DiRT 2,PS3,2009.0,Critic_Score,87.0
167387,DiRT 2,X360,2009.0,Critic_Score,87.0
167388,DiRT 2,Wii,2009.0,Critic_Score,51.0
167389,DiRT 2,PSP,2009.0,Critic_Score,55.0
167390,DiRT 2,DS,2009.0,Critic_Score,73.0
167391,DiRT 2,PC,2009.0,Critic_Score,89.0
167393,Singularity,X360,,Critic_Score,76.0
167394,Singularity,PS3,,Critic_Score,77.0
167395,Singularity,PC,2010.0,Critic_Score,76.0
167396,CID The Dummy,PSP,2009.0,Critic_Score,41.0
167397,CID The Dummy,Wii,2009.0,Critic_Score,31.0
167398,The Wolf Among Us,PS4,2014.0,Critic_Score,83.0
167402,The Wolf Among Us,X360,2011.0,Critic_Score,83.0
167404,Half-Life,PC,1997.0,Critic_Score,96.0
167405,Half-Life,PS2,2001.0,Critic_Score,87.0
167406,Trine 2,PC,2011.0,Critic_Score,84.0
167408,Blur,PS3,2010.0,Critic_Score,81.0
167409,Blur,X360,2010.0,Critic_Score,82.0
167410,Blur,PC,2010.0,Critic_Score,81.0
167411,Magicka,PC,2011.0,Critic_Score,74.0
167412,The Longest Journey,PC,1999.0,Critic_Score,91.0
167413,Sid Meier's Civilization IV,PC,2005.0,Critic_Score,94.0
167414,Euro Truck Simulator 2,PC,2012.0,Critic_Score,79.0
167415,Just Cause,X360,2006.0,Critic_Score,73.0
167416,Just Cause,PC,2006.0,Critic_Score,75.0
167417,Just Cause,PS2,2006.0,Critic_Score,67.0
167419,Sniper Elite V2,PS3,2012.0,Critic_Score,70.0
167420,Sniper Elite V2,X360,2012.0,Critic_Score,67.0
167421,Sniper Elite V2,WiiU,2013.0,Critic_Score,58.0
167422,Stronghold 3,PC,2011.0,Critic_Score,47.0
167423,Mass Effect 2,X360,2010.0,Critic_Score,96.0
167424,Mass Effect 2,PS3,2011.0,Critic_Score,94.0
167425,Mass Effect 2,PC,2010.0,Critic_Score,94.0
167426,Borderlands,X360,2009.0,Critic_Score,84.0
167427,Borderlands,PS3,2009.0,Critic_Score,83.0
167428,Borderlands,PC,2009.0,Critic_Score,81.0
167429,EVE Online,PC,2003.0,Critic_Score,69.0
167430,DC Universe Online,PS3,2011.0,Critic_Score,67.0
167431,DC Universe Online,PC,2011.0,Critic_Score,72.0
167432,RIFT,PC,2011.0,Critic_Score,84.0
167433,Darksiders II,PS3,2012.0,Critic_Score,84.0
167434,Darksiders II,X360,2012.0,Critic_Score,83.0
167436,Darksiders II,PC,2012.0,Critic_Score,81.0
167437,Darksiders II,WiiU,2012.0,Critic_Score,85.0
167439,Anno 2070,PC,2011.0,Critic_Score,83.0
167440,Chessmaster,PS2,2003.0,Critic_Score,79.0
167441,Chessmaster,XB,2004.0,Critic_Score,79.0
167442,Chessmaster,GBA,2002.0,Critic_Score,76.0
167444,Trapped Dead,PC,2011.0,Critic_Score,50.0
167445,Torchlight,PC,2009.0,Critic_Score,83.0
167446,Titan Quest,PC,2006.0,Critic_Score,77.0
167447,Duke Nukem Forever,X360,2011.0,Critic_Score,49.0
167448,Duke Nukem Forever,PS3,2011.0,Critic_Score,51.0
167449,Duke Nukem Forever,PC,2011.0,Critic_Score,54.0
167450,Company of Heroes 2,PC,2013.0,Critic_Score,80.0
167451,Battlefield 2,PC,2005.0,Critic_Score,91.0
167452,Men of War,PC,2009.0,Critic_Score,80.0
167453,Full Spectrum Warrior,XB,2004.0,Critic_Score,84.0
167454,Full Spectrum Warrior,PS2,2005.0,Critic_Score,74.0
167455,DiRT Rally,PS4,2016.0,Critic_Score,85.0
167456,DiRT Rally,XOne,2016.0,Critic_Score,86.0
167457,DiRT Rally,PC,2016.0,Critic_Score,86.0
167458,Defiance,X360,2013.0,Critic_Score,60.0
167459,Defiance,PS3,2013.0,Critic_Score,59.0
